##Options: Namespace(fnames='sampled_fns.txt', k=[31], nrepeat=2, nthreads=[268], sketchsize=[512])
##Results for sampled_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTiMash	31	512	8	268	6242.736856356263	13970.910192321986
Bindash-8	31	512	8	268	5616.288032239303	657.6141706593335
Bindash-4	31	512	4	268	5638.99945721589	672.8078510425985
Bindash-2	31	512	2	268	5634.938842503354	668.8900193925947
Bindash-1	31	512	1	268	5638.063573198393	673.5313427895308
Bindash-0.5	31	512	0.5	268	5644.419389914721	677.2396598886698
Dashing1-bin	31	512	1	268	1671.5065984521061	3513.0918098632246
Dashing1-txt	31	512	1	268	2297.4641935303807	9456.582345372066
D2OP-bin-8	31	512	8	268	2316.5446920450777	215.66727053374052
D2OP-bin-4	31	512	4	268	2343.7571560572833	322.9415364321321
D2OP-bin-2	31	512	2	268	2400.505389334634	277.2613248862326
D2OP-bin-1	31	512	1	268	2316.4203951153904	277.5341293439269
D2OP-bin-0.5	31	512	0.5	268	2324.476331386715	279.10451096482575
D2FSS-bin-8	31	512	8	268	2330.888803899288	220.39377256669104
18.269101157784462
D2FSS-bin-4	31	512	4	268	616.2291289884597	24.135844567790627
D2FSS-bin-2	31	512	2	268	600.5962077192962	21.648320572450757
D2FSS-bin-1	31	512	1	268	650.2060553431511	21.905516292899847
D2FSS-bin-0.5	31	512	0.5	268	642.4799131043255	21.8310967721045
