##Options: Namespace(fnames='sampled_fns.txt', k=[31], nrepeat=2, nthreads=[268], sketchsize=[256])
##Results for sampled_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTiMash	31	256	8	268	6266.189444789663	12913.551646217704
Bindash-8	31	256	8	268	5666.26553501375	510.7493918482214
Bindash-4	31	256	4	268	5598.443591706455	515.6422341000289
Bindash-2	31	256	2	268	5621.076420728117	517.1412790492177
Bindash-1	31	256	1	268	5634.229460716248	525.3390156123787
Bindash-0.5	31	256	0.5	268	5636.700927954167	523.9918345212936
Dashing1-bin	31	256	1	268	2428.019958583638	2582.786897910759
Dashing1-txt	31	256	1	268	3520.5490386858582	9569.013793488964
D2OP-bin-8	31	256	8	268	2303.7790861539543	219.12322555482388
D2OP-bin-4	31	256	4	268	2306.380913771689	306.9841515328735
D2OP-bin-2	31	256	2	268	2311.9925957564265	269.3018511701375
D2OP-bin-1	31	256	1	268	2304.486830737442	270.99458987265825
D2OP-bin-0.5	31	256	0.5	268	2299.8179728295654	270.4753661956638
D2FSS-bin-8	31	256	8	268	2290.4612914063036	205.93964144960046
D2FSS-bin-4	31	256	4	268	2411.547104358673	280.9774447027594
8463	21.69227429665625
D2FSS-bin-2	31	256	2	268	635.7163246683776	20.889945555478334
D2FSS-bin-1	31	256	1	268	626.8974127136171	21.455421596765518
D2FSS-bin-0.5	31	256	0.5	268	593.7575686760247	21.513393137603998
