Bucket 0 [0.]	0:110	0:113	0:121	0:130	0:138
Bucket 75 [0.144531->0.146484]	439:6196	788:34474	788:34477	824:3889	824:3946
Bucket 76 [0.146484->0.148438]	799:61330	825:33807	843:68730	843:68738	843:68743
Bucket 77 [0.148438->0.150391]	788:34572	797:1282	797:1284	824:3763	824:3766
Bucket 78 [0.150391->0.152344]	797:1260	825:33670	825:33721	832:41005	869:40341
Bucket 79 [0.152344->0.154297]	824:3626	824:3677	824:3683	825:33660	825:33686
Bucket 80 [0.154297->0.15625]	539:59858	539:59862	539:59863	758:44395	761:33263
Bucket 81 [0.15625->0.158203]	824:3642	825:33693	825:33706	846:58058	862:32221
Bucket 82 [0.158203->0.160156]	599:33882	824:3649	824:3662	846:58157	1541:26116
Bucket 83 [0.160156->0.162109]	788:34498	788:34573	843:68177	1070:24602	1070:24608
Bucket 84 [0.162109->0.164062]	607:71071	752:66682	825:33666	826:63537	1057:37151
Bucket 85 [0.164062->0.166016]	752:66689	826:63506	1083:11760	1090:20632	1103:8362
Bucket 86 [0.166016->0.167969]	599:33888	788:34472	824:3622	833:71053	1078:63842
Bucket 87 [0.167969->0.169922]	788:34476	826:63916	979:12467	1057:37196	1057:37223
Bucket 88 [0.169922->0.171875]	283:9004	283:9010	824:3841	825:33711	825:33738
Bucket 89 [0.171875->0.173828]	558:21125	748:47815	788:34497	797:1351	801:20203
Bucket 90 [0.173828->0.175781]	607:71065	794:12337	802:50258	824:3572	824:3652
Bucket 91 [0.175781->0.177734]	886:45751	912:18562	912:18594	912:18624	964:66305
Bucket 92 [0.177734->0.179688]	202:27134	825:32971	826:63707	846:57988	1081:52474
Bucket 93 [0.179688->0.181641]	797:1277	912:18527	912:18528	912:18623	912:18625
Bucket 94 [0.181641->0.183594]	596:45279	824:2927	833:71006	852:35072	912:18593
Bucket 95 [0.183594->0.185547]	602:22494	748:47809	833:71007	833:71082	846:58066
Bucket 96 [0.185547->0.1875]	542:48526	825:33130	885:15689	886:45715	886:45730
Bucket 97 [0.1875->0.189453]	744:28953	824:3086	846:57790	846:57981	1057:36615
Bucket 98 [0.189453->0.191406]	595:15303	846:57954	846:57991	846:58377	893:53881
Bucket 99 [0.191406->0.193359]	846:57692	846:57709	846:57951	872:29465	900:62229
Bucket 100 [0.193359->0.195312]	797:1276	846:57964	900:62145	900:62160	900:62162
Bucket 101 [0.195312->0.197266]	596:45286	760:3233	808:28129	872:29417	973:34050
Bucket 102 [0.197266->0.199219]	36:55708	542:48530	558:21117	797:1287	802:50240
Bucket 103 [0.199219->0.201172]	400:56323	596:45283	744:28947	747:17794	825:33136
Bucket 104 [0.201172->0.203125]	824:3077	846:58003	859:43185	903:51270	1057:36621
Bucket 105 [0.203125->0.205078]	229:20710	613:48314	797:1267	797:1363	797:1395
Bucket 106 [0.205078->0.207031]	846:57730	846:57814	846:57847	846:57922	846:57923
Bucket 107 [0.207031->0.208984]	295:63010	797:1424	846:57817	872:29381	872:29396
Bucket 108 [0.208984->0.210938]	295:63004	317:9890	613:48320	747:17788	752:66683
Bucket 109 [0.210938->0.212891]	542:48419	542:48517	596:45277	797:1426	801:20204
Bucket 110 [0.212891->0.214844]	602:22492	797:1250	797:1394	797:1399	797:1400
Bucket 111 [0.214844->0.216797]	797:1328	797:1329	797:1425	797:1433	797:1438
Bucket 112 [0.216797->0.21875]	797:1487	797:1491	808:28124	812:47107	843:68740
Bucket 113 [0.21875->0.220703]	542:48522	602:22501	761:33265	797:1432	805:39225
Bucket 114 [0.220703->0.222656]	595:15310	788:34507	797:1283	799:61325	835:29951
Bucket 115 [0.222656->0.224609]	542:48523	596:45290	602:22498	788:34514	843:71168
Bucket 116 [0.224609->0.226562]	463:14393	788:34493	797:1279	888:4803	889:34782
Bucket 117 [0.226562->0.228516]	546:66987	552:44042	554:2613	595:15305	596:45179
Bucket 118 [0.228516->0.230469]	532:52922	659:9600	690:28150	694:46910	696:5665
Bucket 119 [0.230469->0.232422]	402:14682	546:66995	794:12319	842:38014	912:18632
Bucket 120 [0.232422->0.234375]	519:68990	552:44050	554:2621	888:4719	1016:14447
Bucket 121 [0.234375->0.236328]	811:17106	878:7439	888:4734	888:4736	912:18631
Bucket 122 [0.236328->0.238281]	399:26390	794:12296	878:7560	973:33945	991:70301
Bucket 123 [0.238281->0.240234]	846:57726	846:57983	991:70333	1170:8936	1401:22702
Bucket 124 [0.240234->0.242188]	797:1278	870:70482	878:7512	973:33969	1084:41864
Bucket 125 [0.242188->0.244141]	761:33261	963:36296	991:70327	991:70329	1158:50630
Bucket 126 [0.244141->0.246094]	833:71002	870:70434	977:53264	977:53345	1161:40166
Bucket 127 [0.246094->0.248047]	797:1271	852:35038	878:7476	878:7491	878:7493
Bucket 128 [0.248047->0.25]	1449:63490	2036:70023	2036:70247	2199:15716	2223:45714
Bucket 129 [0.25->0.251953]	376:48679	595:15314	797:1266	835:29954	843:68720
Bucket 130 [0.251953->0.253906]	521:27493	752:66687	788:34544	876:48569	878:7495
Bucket 131 [0.253906->0.255859]	539:60013	866:51306	866:51321	866:51323	866:51390
Bucket 132 [0.255859->0.257812]	329:64149	861:2266	876:48485	876:48500	876:48502
Bucket 133 [0.257812->0.259766]	477:27915	595:15195	797:1263	802:50253	849:46104
Bucket 134 [0.259766->0.261719]	758:44398	797:1251	797:1270	802:50241	870:70504
Bucket 135 [0.261719->0.263672]	849:46140	852:35035	852:35042	861:2250	912:18531
Bucket 136 [0.263672->0.265625]	797:1275	802:50292	805:39186	842:37975	861:2267
Bucket 137 [0.265625->0.267578]	788:34469	797:1295	852:35101	861:2202	872:29344
Bucket 138 [0.267578->0.269531]	283:8977	517:9202	797:1274	882:26592	882:26607
Bucket 139 [0.269531->0.271484]	797:1259	861:2166	861:2181	861:2183	883:56653
Bucket 140 [0.271484->0.273438]	464:44422	464:44423	797:1484	849:46067	870:70508
Bucket 141 [0.273438->0.275391]	546:66904	554:2530	602:22394	758:44402	794:12297
Bucket 142 [0.275391->0.277344]	514:20632	514:20633	517:9062	552:43959	862:32184
Bucket 143 [0.277344->0.279297]	558:21034	788:34510	811:17067	812:47094	866:51406
Bucket 144 [0.279297->0.28125]	532:53029	595:15191	755:55537	808:28111	861:2259
Bucket 145 [0.28125->0.283203]	861:2325	862:32240	866:51407	886:45734	900:62300
Bucket 146 [0.283203->0.285156]	389:31644	599:33895	794:12301	794:12304	805:39174
Bucket 147 [0.285156->0.287109]	799:61313	835:30016	861:2321	870:70645	883:56672
Bucket 148 [0.287109->0.289062]	788:34492	868:10377	870:70491	870:70648	880:67655
Bucket 149 [0.289062->0.291016]	595:15312	752:66680	794:12399	833:71081	835:29941
Bucket 150 [0.291016->0.292969]	740:10114	802:50320	808:28112	812:47095	835:29942
Bucket 151 [0.292969->0.294922]	471:51084	613:48318	799:61364	866:51416	868:10443
Bucket 152 [0.294922->0.296875]	868:10531	868:10534	889:34801	1111:47509	1113:6805
Bucket 153 [0.296875->0.298828]	802:50225	811:17055	866:51269	876:48448	895:12894
Bucket 154 [0.298828->0.300781]	244:62441	595:15297	802:50222	859:43157	868:10439
Bucket 155 [0.300781->0.302734]	861:2129	866:51399	903:51334	1949:32770	2113:3724
Bucket 156 [0.302734->0.304688]	542:48411	794:12334	794:12341	799:61290	861:2260
Bucket 157 [0.304688->0.306641]	595:15298	870:70490	870:70492	1863:31717	1952:23729
Bucket 158 [0.306641->0.308594]	542:48513	833:71016	861:2197	861:2229	862:32153
Bucket 159 [0.308594->0.310547]	517:9067	517:9071	517:9072	542:48407	542:48511
Bucket 160 [0.310547->0.3125]	532:53046	758:44394	788:34505	833:71014	848:16153
Bucket 161 [0.3125->0.314453]	596:45273	848:16159	861:2162	861:2163	861:2234
Bucket 162 [0.314453->0.316406]	464:44346	532:53033	848:16154	849:46054	849:46056
Bucket 163 [0.316406->0.318359]	202:27098	782:56658	799:61289	972:3795	1170:9114
Bucket 164 [0.318359->0.320312]	595:15309	799:61392	861:2262	900:62141	900:62142
Bucket 165 [0.320312->0.322266]	607:70967	794:12325	794:12400	835:29949	868:10280
Bucket 166 [0.322266->0.324219]	495:59878	794:12299	794:12332	799:61297	831:10913
Bucket 167 [0.324219->0.326172]	595:15295	799:61294	801:20283	866:51400	868:10320
Bucket 168 [0.326172->0.328125]	517:9075	532:52935	849:46038	869:40434	870:70343
Bucket 169 [0.328125->0.330078]	797:1264	866:51369	868:10380	873:59540	1798:68857
Bucket 170 [0.330078->0.332031]	532:53039	794:12295	801:20255	866:51337	866:51398
Bucket 171 [0.332031->0.333984]	532:53044	748:47822	801:20185	801:20188	802:50321
Bucket 172 [0.333984->0.335938]	870:70349	872:29482	885:15808	963:36206	966:25401
Bucket 173 [0.335938->0.337891]	866:51302	866:51303	866:51368	866:51373	866:51374
Bucket 174 [0.337891->0.339844]	372:30523	579:42272	592:26599	602:22488	744:28943
Bucket 175 [0.339844->0.341797]	612:18236	802:50246	866:51402	2190:42212	2396:13616
Bucket 176 [0.341797->0.34375]	866:51458	872:29540	885:15763	963:36210	974:63971
Bucket 177 [0.34375->0.345703]	794:12324	882:26611	903:51327	903:51344	966:25529
Bucket 178 [0.345703->0.347656]	592:26610	592:26620	592:26622	592:26627	592:26628
Bucket 179 [0.347656->0.349609]	592:26611	592:26612	592:26614	592:26615	592:26616
Bucket 180 [0.349609->0.351562]	517:9119	542:48514	546:67007	592:26695	848:16163
Bucket 181 [0.351562->0.353516]	552:44062	554:2633	595:15306	868:10235	869:40404
Bucket 182 [0.353516->0.355469]	744:28960	862:32321	872:29628	872:29631	885:15746
Bucket 183 [0.355469->0.357422]	468:62683	539:59910	801:20183	868:10226	872:29491
Bucket 184 [0.357422->0.359375]	596:45282	599:33878	802:50245	848:16146	861:2318
Bucket 185 [0.359375->0.361328]	617:66896	802:50224	836:61039	838:19978	873:59458
Bucket 186 [0.361328->0.363281]	542:48415	595:15301	849:46035	862:32327	868:10219
Bucket 187 [0.363281->0.365234]	836:61005	838:19944	849:46050	862:32322	873:59598
Bucket 188 [0.365234->0.367188]	788:34470	801:20208	836:60987	836:61033	838:19926
Bucket 189 [0.367188->0.369141]	532:53030	542:48521	836:60967	836:60970	836:60986
Bucket 190 [0.369141->0.371094]	485:64642	532:53027	595:15307	748:47818	836:60951
Bucket 191 [0.371094->0.373047]	542:48528	595:15193	744:28956	801:20187	849:46263
Bucket 192 [0.373047->0.375]	794:12320	811:17134	862:32376	863:62299	872:29475
Bucket 193 [0.375->0.376953]	764:22133	836:60915	838:19854	848:16147	862:32380
Bucket 194 [0.376953->0.378906]	500:6832	558:21137	599:33884	748:47811	872:29412
Bucket 195 [0.378906->0.380859]	498:48331	505:55183	542:48409	808:28095	811:17039
Bucket 196 [0.380859->0.382812]	440:35953	485:64625	876:48735	893:54070	896:43148
Bucket 197 [0.382812->0.384766]	440:35936	602:22503	620:55576	841:7993	868:10217
Bucket 198 [0.384766->0.386719]	527:4487	527:4488	532:53035	532:53041	602:22497
Bucket 199 [0.386719->0.388672]	527:4485	747:17799	862:32314	869:40275	882:26747
Bucket 200 [0.388672->0.390625]	500:6815	812:47099	849:46214	872:29477	876:48644
Bucket 201 [0.390625->0.392578]	502:66749	502:66751	502:66752	620:55564	808:28116
Bucket 202 [0.392578->0.394531]	707:31991	848:16145	849:46037	849:46197	876:48595
Bucket 203 [0.394531->0.396484]	517:9210	808:28192	812:47175	849:46031	861:2105
Bucket 204 [0.396484->0.398438]	498:48314	502:66713	801:20218	801:20225	866:51249
Bucket 205 [0.398438->0.400391]	471:51065	607:71067	616:37067	848:15988	848:16049
Bucket 206 [0.400391->0.402344]	842:38042	848:16144	869:40280	876:48578	878:7577
Bucket 207 [0.402344->0.404297]	848:15972	848:16115	848:16120	848:16121	869:40360
Bucket 208 [0.404297->0.40625]	768:41033	868:10227	893:54019	896:43097	963:36214
Bucket 209 [0.40625->0.408203]	474:39490	848:16149	862:32331	862:32373	870:70342
Bucket 210 [0.408203->0.410156]	805:39253	808:28126	812:47100	812:47109	812:47116
Bucket 211 [0.410156->0.412109]	744:28951	802:50255	802:50262	808:28117	808:28133
Bucket 212 [0.412109->0.414062]	592:26701	845:27998	883:56812	886:45777	886:45782
Bucket 213 [0.414062->0.416016]	468:62662	532:53037	602:22500	738:51290	799:61327
Bucket 214 [0.416016->0.417969]	799:61334	805:39158	869:40287	873:59501	873:59502
Bucket 215 [0.417969->0.419922]	805:39155	849:46198	873:59470	873:59507	888:4825
Bucket 216 [0.419922->0.421875]	878:7631	883:56603	883:56605	888:4820	1051:58823
Bucket 217 [0.421875->0.423828]	873:59535	895:13178	895:13181	1930:57939	2094:26994
Bucket 218 [0.423828->0.425781]	599:33891	747:17793	848:16072	853:65118	878:7635
Bucket 219 [0.425781->0.427734]	744:28949	878:7723	878:7726	888:4812	895:13086
Bucket 220 [0.427734->0.429688]	849:46039	861:2185	862:32315	870:70348	870:70350
Bucket 221 [0.429688->0.431641]	542:48525	849:46040	849:46048	878:7431	1394:12747
Bucket 222 [0.431641->0.433594]	748:47813	849:46256	883:56746	893:54073	895:13041
Bucket 223 [0.433594->0.435547]	311:33569	620:55556	848:15996	849:46200	861:2099
Bucket 224 [0.435547->0.4375]	602:22486	848:15987	849:46100	849:46101	849:46166
Bucket 225 [0.4375->0.439453]	824:3566	849:46196	876:48516	876:48548	882:26686
Bucket 226 [0.439453->0.441406]	848:15985	862:32217	862:32218	873:59378	876:48577
Bucket 227 [0.441406->0.443359]	607:71074	849:46135	849:46167	862:32283	862:32288
Bucket 228 [0.443359->0.445312]	596:45288	866:51325	868:10239	876:48553	888:4674
Bucket 229 [0.445312->0.447266]	532:52931	862:32252	862:32284	862:32313	862:32317
Bucket 230 [0.447266->0.449219]	849:46046	861:2098	1080:29146	1277:7984	1281:27856
Bucket 231 [0.449219->0.451172]	450:30954	532:52925	596:45285	853:65128	866:51251
Bucket 232 [0.451172->0.453125]	872:29323	882:26659	882:26660	1194:26077	1198:45791
Bucket 233 [0.453125->0.455078]	532:53042	607:71078	747:17796	750:6644	849:46055
Bucket 234 [0.455078->0.457031]	539:59993	872:29324	878:7628	882:26688	888:4969
Bucket 235 [0.457031->0.458984]	755:55539	866:51256	866:51258	869:40288	888:4966
Bucket 236 [0.458984->0.460938]	602:22489	613:48310	765:52157	826:63494	841:7928
Bucket 237 [0.460938->0.462891]	855:24114	862:32152	865:21239	866:51257	888:4676
Bucket 238 [0.462891->0.464844]	613:48311	868:10220	1268:38938	1269:69114	1271:28615
Bucket 239 [0.464844->0.466797]	517:9222	595:15199	599:33886	760:3240	870:70340
Bucket 240 [0.466797->0.46875]	607:71069	843:68774	1375:43370	2094:27020	2123:7028
Bucket 241 [0.46875->0.470703]	607:71076	842:37977	842:37984	872:29319	1078:63668
Bucket 242 [0.470703->0.472656]	450:30933	869:40292	878:7420	878:7422	883:56716
Bucket 243 [0.472656->0.474609]	868:10228	883:56684	883:56745	1078:63640	1322:55522
Bucket 244 [0.474609->0.476562]	532:52923	811:17069	811:17076	861:2111	973:33883
Bucket 245 [0.476562->0.478516]	824:3694	824:3700	848:15992	856:54131	878:7419
Bucket 246 [0.478516->0.480469]	851:7747	889:34937	994:59501	994:59504	994:59506
Bucket 247 [0.480469->0.482422]	848:15998	866:51240	878:7570	883:56649	883:56650
Bucket 248 [0.482422->0.484375]	824:3667	826:63762	866:51253	883:56715	883:56744
Bucket 249 [0.484375->0.486328]	824:3647	883:56720	883:56721	889:35032	1715:64559
Bucket 250 [0.486328->0.488281]	824:3639	883:56608	1760:21554	1790:27107	1854:60163
Bucket 251 [0.488281->0.490234]	869:40286	870:70344	873:59377	876:48431	883:56749
Bucket 252 [0.490234->0.492188]	502:66728	613:48308	738:51278	843:68820	862:32165
Bucket 253 [0.492188->0.494141]	861:2102	878:7507	878:7568	889:34892	895:12927
Bucket 254 [0.494141->0.496094]	849:46049	862:32171	862:32173	862:32176	872:29325
Bucket 255 [0.496094->0.498047]	596:45274	885:15603	885:15605	888:4715	888:4716
Bucket 256 [0.498047->0.5]	596:45271	599:33784	613:48319	805:39188	878:7472
Bucket 257 [0.5->0.501953]	758:44400	805:39195	818:25075	878:7473	878:7538
Bucket 258 [0.501953->0.503906]	539:60001	849:46042	873:59396	893:53949	893:53981
Bucket 259 [0.503906->0.505859]	849:46047	880:67631	880:67633	880:67635	880:67638
Bucket 260 [0.505859->0.507812]	849:46051	873:59382	878:7572	880:67630	880:67634
Bucket 261 [0.507812->0.509766]	861:2109	1733:6798	1760:21412	1989:43951	1989:44131
Bucket 262 [0.509766->0.511719]	866:51263	1056:6503	1733:6853	1758:61275	2396:13613
Bucket 263 [0.511719->0.513672]	378:6985	607:71073	1733:6924	2332:63047	2423:37701
Bucket 264 [0.513672->0.515625]	861:2113	870:70417	893:53914	893:53915	893:53980
Bucket 265 [0.515625->0.517578]	848:15999	878:7421	882:26542	882:26544	1857:50420
Bucket 266 [0.517578->0.519531]	546:66860	554:2486	869:40279	889:34934	893:54014
Bucket 267 [0.519531->0.521484]	407:62839	552:43915	862:32164	888:4669	888:4671
Bucket 268 [0.521484->0.523438]	203:56942	334:10549	606:41085	866:51242	872:29338
Bucket 269 [0.523438->0.525391]	873:59385	889:34739	893:53873	896:42951	987:50972
Bucket 270 [0.525391->0.527344]	607:71059	755:55542	764:22129	987:50997	987:50998
Bucket 271 [0.527344->0.529297]	760:3238	869:40298	1318:35573	1359:64002	1387:2792
Bucket 272 [0.529297->0.53125]	872:29320	895:12888	1255:50108	1337:4387	1345:44366
Bucket 273 [0.53125->0.533203]	205:15064	205:15067	440:35976	440:35977	599:33776
Bucket 274 [0.533203->0.535156]	407:62862	440:35974	495:59941	495:59942	596:45169
Bucket 275 [0.535156->0.537109]	878:7418	902:21183	1244:20832	1388:33004	1575:48549
Bucket 276 [0.537109->0.539062]	532:52927	861:2101	902:21242	930:54367	1358:33799
Bucket 277 [0.539062->0.541016]	405:2999	596:45175	930:54426	987:50939	987:50967
Bucket 278 [0.541016->0.542969]	396:38146	407:62851	613:48322	876:48424	916:37727
Bucket 279 [0.542969->0.544922]	882:26537	883:56599	916:37786	1010:35886	1227:12384
Bucket 280 [0.544922->0.546875]	396:38098	477:27925	748:47814	866:51244	952:8572
Bucket 281 [0.546875->0.548828]	396:38123	440:35924	443:24274	866:51239	866:51248
Bucket 282 [0.548828->0.550781]	378:6983	607:71062	799:61292	851:5638	862:32160
Bucket 283 [0.550781->0.552734]	288:56913	396:38135	405:2974	799:61318	882:26535
Bucket 284 [0.552734->0.554688]	440:35934	758:44397	799:61393	849:46032	862:32167
Bucket 285 [0.554688->0.556641]	399:26381	412:9526	862:32154	902:21231	1050:27842
Bucket 286 [0.556641->0.558594]	405:3011	885:15598	889:34737	930:54415	1770:23378
Bucket 287 [0.558594->0.560547]	416:27762	460:26006	848:15980	883:56610	889:34845
Bucket 288 [0.560547->0.5625]	376:48646	443:24263	866:51252	889:34732	889:34734
Bucket 289 [0.5625->0.564453]	848:15981	873:59384	916:37775	1074:43612	1074:43613
Bucket 290 [0.564453->0.566406]	747:17790	760:3235	848:16004	876:48428	889:34844
Bucket 291 [0.566406->0.568359]	397:68036	889:34778	889:34779	889:34849	957:57913
Bucket 292 [0.568359->0.570312]	500:6855	500:6856	889:34850	952:8574	1447:2560
Bucket 293 [0.570312->0.572266]	500:6853	916:37788	954:68738	1477:3161	1488:33716
Bucket 294 [0.572266->0.574219]	869:40291	869:40293	889:34878	1043:19077	1494:13772
Bucket 295 [0.574219->0.576172]	869:40283	888:4666	1481:23413	2210:50321	2946:66472
Bucket 296 [0.576172->0.578125]	440:35933	440:35938	498:48354	498:48355	505:55206
Bucket 297 [0.578125->0.580078]	498:48352	848:16000	861:2104	963:36207	1003:27276
Bucket 298 [0.580078->0.582031]	380:66809	396:38096	485:64665	485:64666	505:55204
Bucket 299 [0.582031->0.583984]	410:51145	485:64663	744:28952	861:2121	1447:2588
Bucket 300 [0.583984->0.585938]	861:2100	866:51250	872:29327	1770:23143	1968:7972
Bucket 301 [0.585938->0.587891]	862:32178	1488:33700	1770:23148	2094:26973	2151:57478
Bucket 302 [0.587891->0.589844]	606:41012	862:32157	882:26538	883:56600	1051:58529
Bucket 303 [0.589844->0.591797]	606:40994	606:41004	606:41006	606:41011	606:41018
Bucket 304 [0.591797->0.59375]	288:56917	329:64116	606:41030	606:41038	869:40285
Bucket 305 [0.59375->0.595703]	606:40995	606:40996	606:40998	606:40999	606:41000
Bucket 306 [0.595703->0.597656]	599:33780	755:55536	799:61296	883:56604	886:45672
Bucket 307 [0.597656->0.599609]	288:56915	606:41079	1770:23056	1770:23070	1770:23071
Bucket 308 [0.599609->0.601562]	397:68021	579:42282	885:15610	1968:7870	1972:29057
Bucket 309 [0.601562->0.603516]	536:71343	872:29332	1968:8003	1972:29190	2181:68691
Bucket 310 [0.603516->0.605469]	873:59390	1770:23072	2167:43300	2167:43318	2183:29584
Bucket 311 [0.605469->0.607422]	405:3022	1995:25588	1995:25589	1995:25590	1995:25591
