Bucket 0 [0.]	0:110
Bucket 60 [0.230469->0.234375]	402:14682
Bucket 61 [0.234375->0.238281]	399:26390
Bucket 62 [0.238281->0.242188]	797:1278
Bucket 63 [0.242188->0.246094]	761:33261
Bucket 64 [0.246094->0.25]	797:1271
Bucket 65 [0.25->0.253906]	376:48679
Bucket 66 [0.253906->0.257812]	329:64149
Bucket 67 [0.257812->0.261719]	477:27915
Bucket 68 [0.261719->0.265625]	797:1275
Bucket 69 [0.265625->0.269531]	283:8977
Bucket 70 [0.269531->0.273438]	464:44422
Bucket 71 [0.273438->0.277344]	514:20632
Bucket 72 [0.277344->0.28125]	532:53029
Bucket 73 [0.28125->0.285156]	389:31644
Bucket 74 [0.285156->0.289062]	788:34492
Bucket 75 [0.289062->0.292969]	595:15312
Bucket 76 [0.292969->0.296875]	471:51084
Bucket 77 [0.296875->0.300781]	244:62441
Bucket 78 [0.300781->0.304688]	542:48411
Bucket 79 [0.304688->0.308594]	542:48513
Bucket 80 [0.308594->0.3125]	517:9067
Bucket 81 [0.3125->0.316406]	464:44346
Bucket 82 [0.316406->0.320312]	202:27098
Bucket 83 [0.320312->0.324219]	495:59878
Bucket 84 [0.324219->0.328125]	517:9075
Bucket 85 [0.328125->0.332031]	532:53039
Bucket 86 [0.332031->0.335938]	532:53044
Bucket 87 [0.335938->0.339844]	372:30523
Bucket 88 [0.339844->0.34375]	612:18236
Bucket 89 [0.34375->0.347656]	592:26610
Bucket 90 [0.347656->0.351562]	517:9119
Bucket 91 [0.351562->0.355469]	552:44062
Bucket 92 [0.355469->0.359375]	468:62683
Bucket 93 [0.359375->0.363281]	542:48415
Bucket 94 [0.363281->0.367188]	788:34470
Bucket 95 [0.367188->0.371094]	485:64642
Bucket 96 [0.371094->0.375]	542:48528
Bucket 97 [0.375->0.378906]	500:6832
Bucket 98 [0.378906->0.382812]	440:35953
Bucket 99 [0.382812->0.386719]	440:35936
Bucket 100 [0.386719->0.390625]	500:6815
Bucket 101 [0.390625->0.394531]	502:66749
Bucket 102 [0.394531->0.398438]	498:48314
Bucket 103 [0.398438->0.402344]	471:51065
Bucket 104 [0.402344->0.40625]	768:41033
Bucket 105 [0.40625->0.410156]	474:39490
Bucket 106 [0.410156->0.414062]	592:26701
Bucket 107 [0.414062->0.417969]	468:62662
Bucket 108 [0.417969->0.421875]	805:39155
Bucket 109 [0.421875->0.425781]	599:33891
Bucket 110 [0.425781->0.429688]	744:28949
Bucket 111 [0.429688->0.433594]	542:48525
Bucket 112 [0.433594->0.4375]	311:33569
Bucket 113 [0.4375->0.441406]	824:3566
Bucket 114 [0.441406->0.445312]	596:45288
Bucket 115 [0.445312->0.449219]	532:52931
Bucket 116 [0.449219->0.453125]	450:30954
Bucket 117 [0.453125->0.457031]	532:53042
Bucket 118 [0.457031->0.460938]	602:22489
Bucket 119 [0.460938->0.464844]	613:48311
Bucket 120 [0.464844->0.46875]	517:9222
Bucket 121 [0.46875->0.472656]	450:30933
Bucket 122 [0.472656->0.476562]	532:52923
Bucket 123 [0.476562->0.480469]	824:3694
Bucket 124 [0.480469->0.484375]	824:3667
Bucket 125 [0.484375->0.488281]	824:3639
Bucket 126 [0.488281->0.492188]	502:66728
Bucket 127 [0.492188->0.496094]	849:46049
Bucket 128 [0.496094->0.5]	596:45271
Bucket 129 [0.5->0.503906]	539:60001
Bucket 130 [0.503906->0.507812]	849:46047
Bucket 131 [0.507812->0.511719]	861:2109
Bucket 132 [0.511719->0.515625]	378:6985
Bucket 133 [0.515625->0.519531]	546:66860
Bucket 134 [0.519531->0.523438]	203:56942
Bucket 135 [0.523438->0.527344]	607:71059
Bucket 136 [0.527344->0.53125]	760:3238
Bucket 137 [0.53125->0.535156]	205:15064
Bucket 138 [0.535156->0.539062]	532:52927
Bucket 139 [0.539062->0.542969]	396:38146
Bucket 140 [0.542969->0.546875]	396:38098
Bucket 141 [0.546875->0.550781]	378:6983
Bucket 142 [0.550781->0.554688]	288:56913
Bucket 143 [0.554688->0.558594]	399:26381
Bucket 144 [0.558594->0.5625]	376:48646
Bucket 145 [0.5625->0.566406]	747:17790
Bucket 146 [0.566406->0.570312]	397:68036
Bucket 147 [0.570312->0.574219]	500:6853
Bucket 148 [0.574219->0.578125]	440:35933
Bucket 149 [0.578125->0.582031]	380:66809
Bucket 150 [0.582031->0.585938]	410:51145
Bucket 151 [0.585938->0.589844]	606:41012
Bucket 152 [0.589844->0.59375]	288:56917
Bucket 153 [0.59375->0.597656]	599:33780
Bucket 154 [0.597656->0.601562]	288:56915
Bucket 155 [0.601562->0.605469]	536:71343
Bucket 156 [0.605469->0.609375]	405:3022
Bucket 157 [0.609375->0.613281]	799:61317
Bucket 158 [0.613281->0.617188]	412:9511
Bucket 159 [0.617188->0.621094]	329:64107
Bucket 160 [0.621094->0.625]	468:62664
Bucket 161 [0.625->0.628906]	325:46014
Bucket 162 [0.628906->0.632812]	861:2123
Bucket 163 [0.632812->0.636719]	862:32163
Bucket 164 [0.636719->0.640625]	298:51124
Bucket 165 [0.640625->0.644531]	308:45420
Bucket 166 [0.644531->0.648438]	397:68018
Bucket 167 [0.648438->0.652344]	542:48406
Bucket 168 [0.652344->0.65625]	747:17797
Bucket 169 [0.65625->0.660156]	318:39770
Bucket 170 [0.660156->0.664062]	760:3236
Bucket 171 [0.664062->0.667969]	805:39157
Bucket 172 [0.667969->0.671875]	485:64622
Bucket 173 [0.671875->0.675781]	1133:3720
Bucket 174 [0.675781->0.679688]	485:64623
Bucket 175 [0.679688->0.683594]	484:34686
Bucket 176 [0.683594->0.6875]	484:34704
Bucket 177 [0.6875->0.691406]	450:30931
Bucket 178 [0.691406->0.695312]	748:47817
Bucket 179 [0.695312->0.699219]	836:60918
Bucket 180 [0.699219->0.703125]	744:28955
Bucket 181 [0.703125->0.707031]	508:43655
Bucket 182 [0.707031->0.710938]	450:30935
Bucket 183 [0.710938->0.714844]	464:44359
Bucket 184 [0.714844->0.71875]	747:17801
Bucket 185 [0.71875->0.722656]	886:45666
Bucket 186 [0.722656->0.726562]	1060:25981
Bucket 187 [0.726562->0.730469]	498:48312
Bucket 188 [0.730469->0.734375]	500:6817
Bucket 189 [0.734375->0.738281]	797:1347
Bucket 190 [0.738281->0.742188]	599:33893
Bucket 191 [0.742188->0.746094]	959:17033
Bucket 192 [0.746094->0.75]	843:68707
Bucket 193 [0.75->0.753906]	1190:6371
Bucket 194 [0.753906->0.757812]	843:68733
Bucket 195 [0.757812->0.761719]	484:34711
Bucket 196 [0.761719->0.765625]	1114:36920
Bucket 197 [0.765625->0.769531]	602:22496
Bucket 198 [0.769531->0.773438]	599:33879
Bucket 199 [0.773438->0.777344]	755:55544
Bucket 200 [0.777344->0.78125]	508:43648
Bucket 201 [0.78125->0.785156]	1097:29561
Bucket 202 [0.785156->0.789062]	943:41661
Bucket 203 [0.789062->0.792969]	599:33890
Bucket 204 [0.792969->0.796875]	825:33121
Bucket 205 [0.796875->0.800781]	531:22961
Bucket 206 [0.800781->0.804688]	439:5967
Bucket 207 [0.804688->0.808594]	599:33876
Bucket 208 [0.808594->0.8125]	1060:26128
Bucket 209 [0.8125->0.816406]	744:28958
Bucket 210 [0.816406->0.820312]	889:34733
Bucket 211 [0.820312->0.824219]	531:22969
Bucket 212 [0.824219->0.828125]	1195:56153
Bucket 213 [0.828125->0.832031]	959:17042
Bucket 214 [0.832031->0.835938]	589:38122
Bucket 215 [0.835938->0.839844]	579:42384
Bucket 216 [0.839844->0.84375]	589:38001
Bucket 217 [0.84375->0.847656]	929:24294
Bucket 218 [0.847656->0.851562]	751:36692
Bucket 219 [0.851562->0.855469]	623:44208
Bucket 220 [0.855469->0.859375]	622:14224
Bucket 221 [0.859375->0.863281]	639:17487
Bucket 222 [0.863281->0.867188]	919:26805
Bucket 223 [0.867188->0.871094]	742:70129
Bucket 224 [0.871094->0.875]	919:26807
Bucket 225 [0.875->0.878906]	920:56879
Bucket 226 [0.878906->0.882812]	420:46000
Bucket 227 [0.882812->0.886719]	744:28944
Bucket 228 [0.886719->0.890625]	417:57680
Bucket 229 [0.890625->0.894531]	600:63873
Bucket 230 [0.894531->0.898438]	919:26800
Bucket 231 [0.898438->0.902344]	920:56872
Bucket 232 [0.902344->0.90625]	935:2534
Bucket 233 [0.90625->0.910156]	929:24258
Bucket 234 [0.910156->0.914062]	922:15928
Bucket 235 [0.914062->0.917969]	919:26808
Bucket 236 [0.917969->0.921875]	920:56880
Bucket 237 [0.921875->0.925781]	332:52260
Bucket 238 [0.925781->0.929688]	1201:35189
Bucket 239 [0.929688->0.933594]	1197:15462
Bucket 240 [0.933594->0.9375]	919:26796
Bucket 241 [0.9375->0.941406]	920:56868
Bucket 242 [0.941406->0.945312]	922:15929
Bucket 243 [0.945312->0.949219]	930:54383
Bucket 244 [0.949219->0.953125]	902:21194
Bucket 245 [0.953125->0.957031]	902:21133
Bucket 246 [0.957031->0.960938]	579:42378
Bucket 247 [0.960938->0.964844]	920:56881
Bucket 248 [0.964844->0.96875]	182:39596
Bucket 249 [0.96875->0.972656]	579:42311
Bucket 250 [0.972656->0.976562]	182:39595
Bucket 251 [0.976562->0.980469]	546:66857
Bucket 252 [0.980469->0.984375]	174:4000
Bucket 253 [0.984375->0.988281]	420:45997
Bucket 254 [0.988281->0.992188]	210:62775
Bucket 255 [0.992188->0.996094]	130:12074
Bucket 256 [0.996094->1]	127:24212
Bucket 257 [1.]	893:53870
