##Options: Namespace(fnames='sampled_fns.txt', k=['31'], nrepeat=1, nthreads=['96'], sketchsize=['64'])
##Results for sampled_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
Mash	31	64	8	96	559.12220454216	161.77403736114502
Bindash-8	31	64	8	96	548.2077734470367	4.247138261795044
Bindash-4	31	64	4	96	536.7565407752991	4.457542181015015
Bindash-2	31	64	2	96	556.5514695644379	4.148492097854614
Bindash-1	31	64	1	96	549.4638895988464	4.407228231430054
Bindash-0.5	31	64	0.5	96	549.8743352890015	4.837990045547485
Dashing1-bin	31	64	1	96	102.12257885932922	27.275819301605225
Dashing1-txt	31	64	1	96	103.17176342010498	206.74704504013062
D2OP-bin-8	31	64	8	96	199.55974578857422	7.689662456512451
D2OP-bin-4	31	64	4	96	197.93445467948914	12.804656267166138
D2OP-bin-2	31	64	2	96	208.6872797012329	14.343557357788086
D2OP-bin-1	31	64	1	96	201.14039540290833	13.121944189071655
D2OP-bin-0.5	31	64	0.5	96	199.1616702079773	16.964712381362915
D2FSS-bin-8	31	64	8	96	255.24745082855225	7.8887619972229
D2FSS-bin-4	31	64	4	96	263.0608901977539	10.003155946731567
D2FSS-bin-2	31	64	2	96	244.62708234786987	11.70735216140747
D2FSS-bin-1	31	64	1	96	240.03485536575317	11.705361604690552
D2FSS-bin-0.5	31	64	0.5	96	238.04499697685242	10.184002161026001
D2OP-txt-8	31	64	8	96	212.73705625534058	12.694518804550171
D2OP-txt-4	31	64	4	96	201.1370656490326	16.775517225265503
D2OP-txt-2	31	64	2	96	200.91383409500122	16.94482135772705
D2OP-txt-1	31	64	1	96	202.20646977424622	20.31055212020874
D2OP-txt-0.5	31	64	0.5	96	200.86063838005066	17.216500759124756
D2FSS-txt-8	31	64	8	96	251.152441740036	14.317182779312134
D2FSS-txt-4	31	64	4	96	263.9467303752899	17.953864574432373
D2FSS-txt-2	31	64	2	96	237.9597156047821	18.22160816192627
D2FSS-txt-1	31	64	1	96	296.991455078125	18.79246950149536
D2FSS-txt-0.5	31	64	0.5	96	295.5579471588135	17.288858890533447
