#Calling Dashing2 version v2.1.5.1-7-gaf30 with command '/scratch4/blangme2/dnb/dashing2-experiments/allpairs/thresholded/dashing2 dashing2 sketch --cache -k 10 -o uniprot_sprot.fasta.gz.LSH-assisted.sketches.bin --cmpout uniprot_sprot.fasta.gz.LSH-assisted.topk.matrix -p48 -S256 --protein14 --nLSH 2 --topk 256 --sig-ram-limit 300000 --parse-by-seq uniprot_sprot.fasta.gz'
Parsing amino acid sequences with 14-letter compressed alphabet.
Index building took 29.4728s. KNN Generation took 13.6619s
List refinement took 5.09448s.
Emitting list took 128.004s.
#Calling Dashing2 version v2.1.5.1-7-gaf30 with command '/scratch4/blangme2/dnb/dashing2-experiments/allpairs/thresholded/dashing2 dashing2 sketch --cache -k 10 -o uniprot_sprot.fasta.gz.exact.sketches.bin --cmpout uniprot_sprot.fasta.gz.exact.topk.matrix -p48 -S256 --protein14 --nLSH 2 --topk 256 --sig-ram-limit 300000 --parse-by-seq uniprot_sprot.fasta.gz'
Parsing amino acid sequences with 14-letter compressed alphabet.
Finished processing 122368/565254 lines; estimated 2792.72s left
Finished processing 122624/565254 lines; estimated 2789.99s left
Finished processing 122880/565254 lines; estimated 2788.03s left
Finished processing 123136/565254 lines; estimated 2785.44s left
Finished processing 123392/565254 lines; estimated 2782.72s left
Finished processing 123648/565254 lines; estimated 2780.79s left
Finished processing 123904/565254 lines; estimated 2778.18s left
Finished processing 124160/565254 lines; estimated 2776.31s left
Finished processing 124416/565254 lines; estimated 2773.61s left
Finished processing 124672/565254 lines; estimated 2770.98s left
Finished processing 124928/565254 lines; estimated 2769.09s left
Finished processing 125184/565254 lines; estimated 2766.39s left
Finished processing 125440/565254 lines; estimated 2763.75s left
Finished processing 125696/565254 lines; estimated 2761.87s left
Finished processing 125952/565254 lines; estimated 2759.17s left
Finished processing 126208/565254 lines; estimated 2756.56s left
Finished processing 126464/565254 lines; estimated 2754.69s left
Finished processing 126720/565254 lines; estimated 2752.1s left
Finished processing 126976/565254 lines; estimated 2749.45s left
Finished processing 127232/565254 lines; estimated 2747.57s left
Finished processing 127488/565254 lines; estimated 2745.71s left
Finished processing 127744/565254 lines; estimated 2743.71s left
Finished processing 128000/565254 lines; estimated 2741.05s left
Finished processing 128256/565254 lines; estimated 2738.95s left
Finished processing 128512/565254 lines; estimated 2736.63s left
Finished processing 128768/565254 lines; estimated 2734.59s left
Finished processing 129024/565254 lines; estimated 2732.29s left
Finished processing 129280/565254 lines; estimated 2729.66s left
Finished processing 129536/565254 lines; estimated 2727.61s left
Finished processing 129792/565254 lines; estimated 2725.32s left
Finished processing 130048/565254 lines; estimated 2722.73s left
Finished processing 130304/565254 lines; estimated 2720.68s left
Finished processing 130560/565254 lines; estimated 2718.36s left
Finished processing 130816/565254 lines; estimated 2715.77s left
Finished processing 131072/565254 lines; estimated 2713.77s left
Finished processing 131328/565254 lines; estimated 2711.45s left
Finished processing 131584/565254 lines; estimated 2709.52s left
Finished processing 131840/565254 lines; estimated 2707.23s left
Finished processing 132096/565254 lines; estimated 2704.67s left
Finished processing 132352/565254 lines; estimated 2702.7s left
Finished processing 132608/565254 lines; estimated 2700.4s left
Finished processing 132864/565254 lines; estimated 2697.84s left
Finished processing 133120/565254 lines; estimated 2695.9s left
Finished processing 133376/565254 lines; estimated 2693.61s left
Finished processing 133632/565254 lines; estimated 2691.1s left
Finished processing 133888/565254 lines; estimated 2689.19s left
Finished processing 134144/565254 lines; estimated 2686.97s left
Finished processing 134400/565254 lines; estimated 2684.51s left
Finished processing 134656/565254 lines; estimated 2682.6s left
Finished processing 134912/565254 lines; estimated 2680.33s left
Finished processing 135168/565254 lines; estimated 2678.48s left
Finished processing 135424/565254 lines; estimated 2676.27s left
Finished processing 135680/565254 lines; estimated 2673.81s left
Finished processing 135936/565254 lines; estimated 2671.94s left
Finished processing 136192/565254 lines; estimated 2669.65s left
Finished processing 136448/565254 lines; estimated 2667.16s left
Finished processing 136704/565254 lines; estimated 2665.3s left
Finished processing 136960/565254 lines; estimated 2662.98s left
Finished processing 137216/565254 lines; estimated 2660.51s left
Finished processing 137472/565254 lines; estimated 2658.68s left
Finished processing 137728/565254 lines; estimated 2656.35s left
Finished processing 137984/565254 lines; estimated 2654.51s left
Finished processing 138240/565254 lines; estimated 2652.03s left
Finished processing 138496/565254 lines; estimated 2649.72s left
Finished processing 138752/565254 lines; estimated 2647.9s left
Finished processing 139008/565254 lines; estimated 2645.46s left
Finished processing 139264/565254 lines; estimated 2643.16s left
Finished processing 139520/565254 lines; estimated 2641.34s left
Finished processing 139776/565254 lines; estimated 2639.09s left
Finished processing 140032/565254 lines; estimated 2636.66s left
Finished processing 140288/565254 lines; estimated 2634.86s left
Finished processing 140544/565254 lines; estimated 2632.53s left
Finished processing 140800/565254 lines; estimated 2630.08s left
Finished processing 141056/565254 lines; estimated 2628.32s left
Finished processing 141312/565254 lines; estimated 2625.94s left
Finished processing 141568/565254 lines; estimated 2623.49s left
Finished processing 141824/565254 lines; estimated 2621.8s left
Finished processing 142080/565254 lines; estimated 2619.41s left
Finished processing 142336/565254 lines; estimated 2617.77s left
Finished processing 142592/565254 lines; estimated 2615.34s left
Finished processing 142848/565254 lines; estimated 2612.94s left
Finished processing 143104/565254 lines; estimated 2611.31s left
Finished processing 143360/565254 lines; estimated 2608.9s left
Finished processing 143616/565254 lines; estimated 2606.51s left
Finished processing 143872/565254 lines; estimated 2604.87s left
Finished processing 144128/565254 lines; estimated 2602.49s left
Finished processing 144384/565254 lines; estimated 2600.09s left
Finished processing 144640/565254 lines; estimated 2598.45s left
Finished processing 144896/565254 lines; estimated 2596.06s left
Finished processing 145152/565254 lines; estimated 2593.83s left
Finished processing 145408/565254 lines; estimated 2592.13s left
Finished processing 145664/565254 lines; estimated 2589.81s left
Finished processing 145920/565254 lines; estimated 2588.15s left
Finished processing 146176/565254 lines; estimated 2585.71s left
Finished processing 146432/565254 lines; estimated 2583.32s left
Finished processing 146688/565254 lines; estimated 2581.68s left
Finished processing 146944/565254 lines; estimated 2579.32s left
Finished processing 147200/565254 lines; estimated 2576.96s left
Finished processing 147456/565254 lines; estimated 2575.27s left
Finished processing 147712/565254 lines; estimated 2572.85s left
Finished processing 147968/565254 lines; estimated 2570.44s left
Finished processing 148224/565254 lines; estimated 2568.75s left
Finished processing 148480/565254 lines; estimated 2566.36s left
Finished processing 148736/565254 lines; estimated 2563.96s left
Finished processing 148992/565254 lines; estimated 2562.28s left
Finished processing 149248/565254 lines; estimated 2559.89s left
Finished processing 149504/565254 lines; estimated 2558.3s left
Finished processing 149760/565254 lines; estimated 2555.94s left
Finished processing 150016/565254 lines; estimated 2554.28s left
Finished processing 150272/565254 lines; estimated 2551.9s left
Finished processing 150528/565254 lines; estimated 2549.52s left
Finished processing 150784/565254 lines; estimated 2547.88s left
Finished processing 151040/565254 lines; estimated 2545.55s left
Finished processing 151296/565254 lines; estimated 2543.17s left
Finished processing 151552/565254 lines; estimated 2541.5s left
Finished processing 151808/565254 lines; estimated 2539.14s left
Finished processing 152064/565254 lines; estimated 2536.85s left
Finished processing 152320/565254 lines; estimated 2535.25s left
Finished processing 152576/565254 lines; estimated 2532.96s left
Finished processing 152832/565254 lines; estimated 2530.65s left
Finished processing 153088/565254 lines; estimated 2529s left
Finished processing 153344/565254 lines; estimated 2526.65s left
Finished processing 153600/565254 lines; estimated 2524.3s left
Finished processing 153856/565254 lines; estimated 2522.65s left
Finished processing 154112/565254 lines; estimated 2520.32s left
Finished processing 154368/565254 lines; estimated 2518.66s left
Finished processing 154624/565254 lines; estimated 2516.33s left
Finished processing 154880/565254 lines; estimated 2514.01s left
Finished processing 155136/565254 lines; estimated 2512.36s left
Finished processing 155392/565254 lines; estimated 2510.03s left
Finished processing 155648/565254 lines; estimated 2507.71s left
Finished processing 155904/565254 lines; estimated 2506.07s left
Finished processing 156160/565254 lines; estimated 2503.75s left
Finished processing 156416/565254 lines; estimated 2501.45s left
Finished processing 156672/565254 lines; estimated 2499.81s left
Finished processing 156928/565254 lines; estimated 2497.5s left
Finished processing 157184/565254 lines; estimated 2495.21s left
Finished processing 157440/565254 lines; estimated 2493.58s left
Finished processing 157696/565254 lines; estimated 2491.34s left
Finished processing 157952/565254 lines; estimated 2489.11s left
Finished processing 158208/565254 lines; estimated 2487.55s left
Finished processing 158464/565254 lines; estimated 2485.28s left
Finished processing 158720/565254 lines; estimated 2482.99s left
Finished processing 158976/565254 lines; estimated 2481.36s left
Finished processing 159232/565254 lines; estimated 2479.07s left
Finished processing 159488/565254 lines; estimated 2476.8s left
Finished processing 159744/565254 lines; estimated 2475.17s left
Finished processing 160000/565254 lines; estimated 2472.9s left
Finished processing 160256/565254 lines; estimated 2470.64s left
Finished processing 160512/565254 lines; estimated 2469.02s left
Finished processing 160768/565254 lines; estimated 2466.75s left
Finished processing 161024/565254 lines; estimated 2464.49s left
Finished processing 161280/565254 lines; estimated 2462.87s left
Finished processing 161536/565254 lines; estimated 2460.62s left
Finished processing 161792/565254 lines; estimated 2458.37s left
Finished processing 162048/565254 lines; estimated 2456.86s left
Finished processing 162304/565254 lines; estimated 2454.69s left
Finished processing 162560/565254 lines; estimated 2453.16s left
Finished processing 162816/565254 lines; estimated 2450.99s left
Finished processing 163072/565254 lines; estimated 2449.15s left
Finished processing 163328/565254 lines; estimated 2447.29s left
Finished processing 163584/565254 lines; estimated 2445.12s left
Finished processing 163840/565254 lines; estimated 2443.31s left
Finished processing 164096/565254 lines; estimated 2441.38s left
Finished processing 164352/565254 lines; estimated 2439.19s left
Finished processing 164608/565254 lines; estimated 2437.4s left
Finished processing 164864/565254 lines; estimated 2435.45s left
Finished processing 165120/565254 lines; estimated 2433.28s left
Finished processing 165376/565254 lines; estimated 2431.7s left
Finished processing 165632/565254 lines; estimated 2429.55s left
Finished processing 165888/565254 lines; estimated 2427.7s left
Finished processing 166144/565254 lines; estimated 2425.75s left
Finished processing 166400/565254 lines; estimated 2423.54s left
Finished processing 166656/565254 lines; estimated 2421.94s left
Finished processing 166912/565254 lines; estimated 2419.73s left
Finished processing 167168/565254 lines; estimated 2417.53s left
Finished processing 167424/565254 lines; estimated 2415.96s left
Finished processing 167680/565254 lines; estimated 2413.78s left
Finished processing 167936/565254 lines; estimated 2411.58s left
Finished processing 168192/565254 lines; estimated 2409.99s left
Finished processing 168448/565254 lines; estimated 2407.79s left
Finished processing 168704/565254 lines; estimated 2405.61s left
Finished processing 168960/565254 lines; estimated 2404.08s left
Finished processing 169216/565254 lines; estimated 2401.95s left
Finished processing 169472/565254 lines; estimated 2400.34s left
Finished processing 169728/565254 lines; estimated 2398.29s left
Finished processing 169984/565254 lines; estimated 2396.15s left
Finished processing 170240/565254 lines; estimated 2394.61s left
Finished processing 170496/565254 lines; estimated 2392.45s left
Finished processing 170752/565254 lines; estimated 2390.28s left
Finished processing 171008/565254 lines; estimated 2388.7s left
Finished processing 171264/565254 lines; estimated 2386.52s left
Finished processing 171520/565254 lines; estimated 2384.47s left
Finished processing 171776/565254 lines; estimated 2382.88s left
Finished processing 172032/565254 lines; estimated 2380.77s left
Finished processing 172288/565254 lines; estimated 2379.2s left
Finished processing 172544/565254 lines; estimated 2377.04s left
Finished processing 172800/565254 lines; estimated 2374.88s left
Finished processing 173056/565254 lines; estimated 2373.3s left
Finished processing 173312/565254 lines; estimated 2371.15s left
Finished processing 173568/565254 lines; estimated 2369s left
Finished processing 173824/565254 lines; estimated 2367.43s left
Finished processing 174080/565254 lines; estimated 2365.28s left
Finished processing 174336/565254 lines; estimated 2363.74s left
Finished processing 174592/565254 lines; estimated 2361.64s left
Finished processing 174848/565254 lines; estimated 2359.55s left
Finished processing 175104/565254 lines; estimated 2357.98s left
Finished processing 175360/565254 lines; estimated 2355.85s left
Finished processing 175616/565254 lines; estimated 2353.72s left
Finished processing 175872/565254 lines; estimated 2352.15s left
Finished processing 176128/565254 lines; estimated 2350.02s left
Finished processing 176384/565254 lines; estimated 2347.89s left
Finished processing 176640/565254 lines; estimated 2346.33s left
Finished processing 176896/565254 lines; estimated 2344.2s left
Finished processing 177152/565254 lines; estimated 2342.08s left
Finished processing 177408/565254 lines; estimated 2340.52s left
Finished processing 177664/565254 lines; estimated 2338.4s left
Finished processing 177920/565254 lines; estimated 2336.28s left
Finished processing 178176/565254 lines; estimated 2334.73s left
Finished processing 178432/565254 lines; estimated 2332.61s left
Finished processing 178688/565254 lines; estimated 2330.51s left
Finished processing 178944/565254 lines; estimated 2328.96s left
Finished processing 179200/565254 lines; estimated 2326.85s left
Finished processing 179456/565254 lines; estimated 2324.74s left
Finished processing 179712/565254 lines; estimated 2323.19s left
Finished processing 179968/565254 lines; estimated 2321.1s left
Finished processing 180224/565254 lines; estimated 2319s left
Finished processing 180480/565254 lines; estimated 2317.44s left
Finished processing 180736/565254 lines; estimated 2315.35s left
Finished processing 180992/565254 lines; estimated 2313.26s left
Finished processing 181248/565254 lines; estimated 2311.7s left
Finished processing 181504/565254 lines; estimated 2309.61s left
Finished processing 181760/565254 lines; estimated 2307.53s left
Finished processing 182016/565254 lines; estimated 2305.98s left
Finished processing 182272/565254 lines; estimated 2303.9s left
Finished processing 182528/565254 lines; estimated 2301.81s left
Finished processing 182784/565254 lines; estimated 2300.27s left
Finished processing 183040/565254 lines; estimated 2298.19s left
Finished processing 183296/565254 lines; estimated 2296.11s left
Finished processing 183552/565254 lines; estimated 2294.57s left
Finished processing 183808/565254 lines; estimated 2292.5s left
Finished processing 184064/565254 lines; estimated 2290.96s left
Finished processing 184320/565254 lines; estimated 2288.98s left
Finished processing 184576/565254 lines; estimated 2287.16s left
Finished processing 184832/565254 lines; estimated 2285.55s left
Finished processing 185088/565254 lines; estimated 2283.66s left
Finished processing 185344/565254 lines; estimated 2282.15s left
Finished processing 185600/565254 lines; estimated 2280.15s left
Finished processing 185856/565254 lines; estimated 2278.38s left
Finished processing 186112/565254 lines; estimated 2276.66s left
Finished processing 186368/565254 lines; estimated 2274.66s left
Finished processing 186624/565254 lines; estimated 2272.92s left
Finished processing 186880/565254 lines; estimated 2271.18s left
Finished processing 187136/565254 lines; estimated 2269.19s left
Finished processing 187392/565254 lines; estimated 2267.47s left
Finished processing 187648/565254 lines; estimated 2265.71s left
Finished processing 187904/565254 lines; estimated 2264.01s left
Finished processing 188160/565254 lines; estimated 2262.26s left
Finished processing 188416/565254 lines; estimated 2260.26s left
Finished processing 188672/565254 lines; estimated 2258.6s left
Finished processing 188928/565254 lines; estimated 2256.78s left
Finished processing 189184/565254 lines; estimated 2254.79s left
Finished processing 189440/565254 lines; estimated 2253.18s left
Finished processing 189696/565254 lines; estimated 2251.37s left
Finished processing 189952/565254 lines; estimated 2249.78s left
Finished processing 190208/565254 lines; estimated 2247.8s left
Finished processing 190464/565254 lines; estimated 2245.93s left
Finished processing 190720/565254 lines; estimated 2244.37s left
Finished processing 190976/565254 lines; estimated 2242.51s left
Finished processing 191232/565254 lines; estimated 2240.56s left
Finished processing 191488/565254 lines; estimated 2239.1s left
Finished processing 191744/565254 lines; estimated 2237.14s left
Finished processing 192000/565254 lines; estimated 2235.24s left
Finished processing 192256/565254 lines; estimated 2233.69s left
Finished processing 192512/565254 lines; estimated 2231.71s left
Finished processing 192768/565254 lines; estimated 2229.8s left
Finished processing 193024/565254 lines; estimated 2228.26s left
Finished processing 193280/565254 lines; estimated 2226.29s left
Finished processing 193536/565254 lines; estimated 2224.37s left
Finished processing 193792/565254 lines; estimated 2222.88s left
Finished processing 194048/565254 lines; estimated 2221.07s left
Finished processing 194304/565254 lines; estimated 2219.53s left
Finished processing 194560/565254 lines; estimated 2217.63s left
Finished processing 194816/565254 lines; estimated 2216.12s left
Finished processing 195072/565254 lines; estimated 2214.22s left
Finished processing 195328/565254 lines; estimated 2212.27s left
Finished processing 195584/565254 lines; estimated 2210.78s left
Finished processing 195840/565254 lines; estimated 2208.84s left
Finished processing 196096/565254 lines; estimated 2207.02s left
Finished processing 196352/565254 lines; estimated 2205.36s left
Finished processing 196608/565254 lines; estimated 2203.36s left
Finished processing 196864/565254 lines; estimated 2201.84s left
Finished processing 197120/565254 lines; estimated 2199.85s left
Finished processing 197376/565254 lines; estimated 2197.86s left
Finished processing 197632/565254 lines; estimated 2196.34s left
Finished processing 197888/565254 lines; estimated 2194.36s left
Finished processing 198144/565254 lines; estimated 2192.37s left
Finished processing 198400/565254 lines; estimated 2190.86s left
Finished processing 198656/565254 lines; estimated 2188.88s left
Finished processing 198912/565254 lines; estimated 2186.89s left
Finished processing 199168/565254 lines; estimated 2185.38s left
Finished processing 199424/565254 lines; estimated 2183.4s left
Finished processing 199680/565254 lines; estimated 2181.42s left
Finished processing 199936/565254 lines; estimated 2179.91s left
Finished processing 200192/565254 lines; estimated 2177.94s left
Finished processing 200448/565254 lines; estimated 2175.96s left
Finished processing 200704/565254 lines; estimated 2174.48s left
Finished processing 200960/565254 lines; estimated 2172.52s left
Finished processing 201216/565254 lines; estimated 2171.02s left
Finished processing 201472/565254 lines; estimated 2169.05s left
Finished processing 201728/565254 lines; estimated 2167.08s left
Finished processing 201984/565254 lines; estimated 2165.59s left
Finished processing 202240/565254 lines; estimated 2163.62s left
Finished processing 202496/565254 lines; estimated 2161.66s left
Finished processing 202752/565254 lines; estimated 2160.15s left
Finished processing 203008/565254 lines; estimated 2158.19s left
Finished processing 203264/565254 lines; estimated 2156.23s left
Finished processing 203520/565254 lines; estimated 2154.73s left
Finished processing 203776/565254 lines; estimated 2152.77s left
Finished processing 204032/565254 lines; estimated 2150.82s left
Finished processing 204288/565254 lines; estimated 2149.31s left
Finished processing 204544/565254 lines; estimated 2147.36s left
Finished processing 204800/565254 lines; estimated 2145.42s left
Finished processing 205056/565254 lines; estimated 2143.92s left
Finished processing 205312/565254 lines; estimated 2141.97s left
Finished processing 205568/565254 lines; estimated 2140.02s left
Finished processing 205824/565254 lines; estimated 2138.53s left
Finished processing 206080/565254 lines; estimated 2136.59s left
Finished processing 206336/565254 lines; estimated 2135.11s left
Finished processing 206592/565254 lines; estimated 2133.17s left
Finished processing 206848/565254 lines; estimated 2131.23s left
Finished processing 207104/565254 lines; estimated 2129.73s left
Finished processing 207360/565254 lines; estimated 2127.79s left
Finished processing 207616/565254 lines; estimated 2125.86s left
Finished processing 207872/565254 lines; estimated 2124.37s left
Finished processing 208128/565254 lines; estimated 2122.43s left
Finished processing 208384/565254 lines; estimated 2120.5s left
Finished processing 208640/565254 lines; estimated 2119.02s left
Finished processing 208896/565254 lines; estimated 2117.09s left
Finished processing 209152/565254 lines; estimated 2115.16s left
Finished processing 209408/565254 lines; estimated 2113.67s left
Finished processing 209664/565254 lines; estimated 2111.74s left
Finished processing 209920/565254 lines; estimated 2109.82s left
Finished processing 210176/565254 lines; estimated 2108.33s left
Finished processing 210432/565254 lines; estimated 2106.45s left
Finished processing 210688/565254 lines; estimated 2105.01s left
Finished processing 210944/565254 lines; estimated 2103.13s left
Finished processing 211200/565254 lines; estimated 2101.29s left
Finished processing 211456/565254 lines; estimated 2099.87s left
Finished processing 211712/565254 lines; estimated 2098.01s left
Finished processing 211968/565254 lines; estimated 2096.42s left
Finished processing 212224/565254 lines; estimated 2094.69s left
Finished processing 212480/565254 lines; estimated 2092.81s left
Finished processing 212736/565254 lines; estimated 2091.27s left
Finished processing 212992/565254 lines; estimated 2089.52s left
Finished processing 213248/565254 lines; estimated 2087.66s left
Finished processing 213504/565254 lines; estimated 2086.15s left
Finished processing 213760/565254 lines; estimated 2084.32s left
Finished processing 214016/565254 lines; estimated 2082.45s left
Finished processing 214272/565254 lines; estimated 2080.97s left
Finished processing 214528/565254 lines; estimated 2079.06s left
Finished processing 214784/565254 lines; estimated 2077.54s left
Finished processing 215040/565254 lines; estimated 2075.81s left
Finished processing 215296/565254 lines; estimated 2073.95s left
Finished processing 215552/565254 lines; estimated 2072.51s left
Finished processing 215808/565254 lines; estimated 2070.68s left
Finished processing 216064/565254 lines; estimated 2069.32s left
Finished processing 216320/565254 lines; estimated 2067.78s left
Finished processing 216576/565254 lines; estimated 2066.12s left
Finished processing 216832/565254 lines; estimated 2064.32s left
Finished processing 217088/565254 lines; estimated 2062.77s left
Finished processing 217344/565254 lines; estimated 2061.16s left
Finished processing 217600/565254 lines; estimated 2059.49s left
Finished processing 217856/565254 lines; estimated 2057.63s left
Finished processing 218112/565254 lines; estimated 2056.19s left
Finished processing 218368/565254 lines; estimated 2054.33s left
Finished processing 218624/565254 lines; estimated 2052.55s left
Finished processing 218880/565254 lines; estimated 2051.04s left
Finished processing 219136/565254 lines; estimated 2049.19s left
Finished processing 219392/565254 lines; estimated 2047.44s left
Finished processing 219648/565254 lines; estimated 2045.91s left
Finished processing 219904/565254 lines; estimated 2044.08s left
Finished processing 220160/565254 lines; estimated 2042.33s left
Finished processing 220416/565254 lines; estimated 2040.81s left
Finished processing 220672/565254 lines; estimated 2038.96s left
Finished processing 220928/565254 lines; estimated 2037.36s left
Finished processing 221184/565254 lines; estimated 2035.67s left
Finished processing 221440/565254 lines; estimated 2033.83s left
Finished processing 221696/565254 lines; estimated 2032.32s left
Finished processing 221952/565254 lines; estimated 2030.55s left
Finished processing 222208/565254 lines; estimated 2028.71s left
Finished processing 222464/565254 lines; estimated 2027.27s left
Finished processing 222720/565254 lines; estimated 2025.8s left
Finished processing 222976/565254 lines; estimated 2023.92s left
Finished processing 223232/565254 lines; estimated 2022.06s left
Finished processing 223488/565254 lines; estimated 2020.6s left
Finished processing 223744/565254 lines; estimated 2018.76s left
Finished processing 224000/565254 lines; estimated 2016.93s left
Finished processing 224256/565254 lines; estimated 2015.48s left
Finished processing 224512/565254 lines; estimated 2013.64s left
Finished processing 224768/565254 lines; estimated 2011.8s left
Finished processing 225024/565254 lines; estimated 2010.36s left
Finished processing 225280/565254 lines; estimated 2008.54s left
Finished processing 225536/565254 lines; estimated 2006.71s left
Finished processing 225792/565254 lines; estimated 2005.26s left
Finished processing 226048/565254 lines; estimated 2003.41s left
Finished processing 226304/565254 lines; estimated 2001.55s left
Finished processing 226560/565254 lines; estimated 2000.08s left
Finished processing 226816/565254 lines; estimated 1998.23s left
Finished processing 227072/565254 lines; estimated 1996.38s left
Finished processing 227328/565254 lines; estimated 1994.9s left
Finished processing 227584/565254 lines; estimated 1993.05s left
Finished processing 227840/565254 lines; estimated 1991.59s left
Finished processing 228096/565254 lines; estimated 1989.74s left
Finished processing 228352/565254 lines; estimated 1987.9s left
Finished processing 228608/565254 lines; estimated 1986.43s left
Finished processing 228864/565254 lines; estimated 1984.59s left
Finished processing 229120/565254 lines; estimated 1982.74s left
Finished processing 229376/565254 lines; estimated 1981.27s left
Finished processing 229632/565254 lines; estimated 1979.43s left
Finished processing 229888/565254 lines; estimated 1977.59s left
Finished processing 230144/565254 lines; estimated 1976.12s left
Finished processing 230400/565254 lines; estimated 1974.28s left
Finished processing 230656/565254 lines; estimated 1972.44s left
Finished processing 230912/565254 lines; estimated 1970.97s left
Finished processing 231168/565254 lines; estimated 1969.13s left
Finished processing 231424/565254 lines; estimated 1967.3s left
Finished processing 231680/565254 lines; estimated 1965.83s left
Finished processing 231936/565254 lines; estimated 1964s left
Finished processing 232192/565254 lines; estimated 1962.3s left
Finished processing 232448/565254 lines; estimated 1960.74s left
Finished processing 232704/565254 lines; estimated 1958.91s left
Finished processing 232960/565254 lines; estimated 1957.44s left
Finished processing 233216/565254 lines; estimated 1955.61s left
Finished processing 233472/565254 lines; estimated 1953.79s left
Finished processing 233728/565254 lines; estimated 1952.33s left
Finished processing 233984/565254 lines; estimated 1950.56s left
Finished processing 234240/565254 lines; estimated 1948.83s left
Finished processing 234496/565254 lines; estimated 1947.34s left
Finished processing 234752/565254 lines; estimated 1945.55s left
Finished processing 235008/565254 lines; estimated 1943.96s left
Finished processing 235264/565254 lines; estimated 1942.36s left
Finished processing 235520/565254 lines; estimated 1940.58s left
Finished processing 235776/565254 lines; estimated 1939.15s left
Finished processing 236032/565254 lines; estimated 1937.36s left
Finished processing 236288/565254 lines; estimated 1935.57s left
Finished processing 236544/565254 lines; estimated 1934.14s left
Finished processing 236800/565254 lines; estimated 1932.35s left
Finished processing 237056/565254 lines; estimated 1930.55s left
Finished processing 237312/565254 lines; estimated 1929.13s left
Finished processing 237568/565254 lines; estimated 1927.36s left
Finished processing 237824/565254 lines; estimated 1925.69s left
Finished processing 238080/565254 lines; estimated 1924.21s left
Finished processing 238336/565254 lines; estimated 1922.49s left
Finished processing 238592/565254 lines; estimated 1921.02s left
Finished processing 238848/565254 lines; estimated 1919.23s left
Finished processing 239104/565254 lines; estimated 1917.8s left
Finished processing 239360/565254 lines; estimated 1916.03s left
Finished processing 239616/565254 lines; estimated 1914.33s left
Finished processing 239872/565254 lines; estimated 1912.84s left
Finished processing 240128/565254 lines; estimated 1911.07s left
Finished processing 240384/565254 lines; estimated 1909.4s left
Finished processing 240640/565254 lines; estimated 1907.87s left
Finished processing 240896/565254 lines; estimated 1906.1s left
Finished processing 241152/565254 lines; estimated 1904.44s left
Finished processing 241408/565254 lines; estimated 1902.88s left
Finished processing 241664/565254 lines; estimated 1901.09s left
Finished processing 241920/565254 lines; estimated 1899.46s left
Finished processing 242176/565254 lines; estimated 1897.88s left
Finished processing 242432/565254 lines; estimated 1896.26s left
Finished processing 242688/565254 lines; estimated 1894.55s left
Finished processing 242944/565254 lines; estimated 1893s left
Finished processing 243200/565254 lines; estimated 1891.45s left
Finished processing 243456/565254 lines; estimated 1889.85s left
Finished processing 243712/565254 lines; estimated 1888.16s left
Finished processing 243968/565254 lines; estimated 1886.64s left
Finished processing 244224/565254 lines; estimated 1885.01s left
Finished processing 244480/565254 lines; estimated 1883.31s left
Finished processing 244736/565254 lines; estimated 1881.8s left
Finished processing 244992/565254 lines; estimated 1880.15s left
Finished processing 245248/565254 lines; estimated 1878.62s left
Finished processing 245504/565254 lines; estimated 1876.96s left
Finished processing 245760/565254 lines; estimated 1875.2s left
Finished processing 246016/565254 lines; estimated 1873.7s left
Finished processing 246272/565254 lines; estimated 1872.04s left
Finished processing 246528/565254 lines; estimated 1870.28s left
Finished processing 246784/565254 lines; estimated 1868.79s left
Finished processing 247040/565254 lines; estimated 1867.11s left
Finished processing 247296/565254 lines; estimated 1865.35s left
Finished processing 247552/565254 lines; estimated 1863.86s left
Finished processing 247808/565254 lines; estimated 1862.16s left
Finished processing 248064/565254 lines; estimated 1860.68s left
Finished processing 248320/565254 lines; estimated 1858.93s left
Finished processing 248576/565254 lines; estimated 1857.22s left
Finished processing 248832/565254 lines; estimated 1855.75s left
Finished processing 249088/565254 lines; estimated 1854s left
Finished processing 249344/565254 lines; estimated 1852.26s left
Finished processing 249600/565254 lines; estimated 1850.8s left
Finished processing 249856/565254 lines; estimated 1849.07s left
Finished processing 250112/565254 lines; estimated 1847.31s left
Finished processing 250368/565254 lines; estimated 1845.92s left
Finished processing 250624/565254 lines; estimated 1844.18s left
Finished processing 250880/565254 lines; estimated 1842.73s left
Finished processing 251136/565254 lines; estimated 1840.95s left
Finished processing 251392/565254 lines; estimated 1839.18s left
Finished processing 251648/565254 lines; estimated 1837.73s left
Finished processing 251904/565254 lines; estimated 1835.96s left
Finished processing 252160/565254 lines; estimated 1834.19s left
Finished processing 252416/565254 lines; estimated 1832.74s left
Finished processing 252672/565254 lines; estimated 1830.98s left
Finished processing 252928/565254 lines; estimated 1829.39s left
Finished processing 253184/565254 lines; estimated 1827.79s left
Finished processing 253440/565254 lines; estimated 1826.04s left
Finished processing 253696/565254 lines; estimated 1824.58s left
Finished processing 253952/565254 lines; estimated 1822.82s left
Finished processing 254208/565254 lines; estimated 1821.05s left
Finished processing 254464/565254 lines; estimated 1819.61s left
Finished processing 254720/565254 lines; estimated 1817.85s left
