HLL	8	1048576	0.0265416920706	0.00502524122212	-0.0215164508485	16487060221997073442
CSSDouble	8	1048576	0	0.00502524122212	0.00502524122212	16487060221997073442
CSSu16	8	1048576	0	0.00502524122212	0.00502524122212	16487060221997073442
CSSu8	8	1048576	0.00131498449701	0.00502524122212	0.00371025672511	16487060221997073442
CSSu4	8	1048576	0.0672369941435	0.00502524122212	-0.0622117529213	16487060221997073442
HLL	9	1048576	0.0169649508238	0.00502524122212	-0.0119397096016	16487060221997073442
CSSDouble	9	1048576	0.001953125	0.00502524122212	0.00307211622212	16487060221997073442
CSSu16	9	1048576	0.00180321686058	0.00502524122212	0.00322202436154	16487060221997073442
CSSu8	9	1048576	0.00127035366131	0.00502524122212	0.00375488756081	16487060221997073442
CSSu4	9	1048576	0.0362307682528	0.00502524122212	-0.0312055270306	16487060221997073442
HLL	10	1048576	0.0216492895226	0.00502524122212	-0.0166240483005	16487060221997073442
CSSDouble	10	1048576	0.0048828125	0.00502524122212	0.000142428722122	16487060221997073442
CSSu16	10	1048576	0.00473286799256	0.00502524122212	0.000292373229566	16487060221997073442
CSSu8	10	1048576	0.00322348740781	0.00502524122212	0.00180175381431	16487060221997073442
CSSu4	10	1048576	0.0191129629717	0.00502524122212	-0.0140877217496	16487060221997073442
HLL	11	1048576	0.0261174833115	0.00502524122212	-0.0210922420894	16487060221997073442
CSSDouble	11	1048576	0.00439453125	0.00502524122212	0.000630709972122	16487060221997073442
CSSu16	11	1048576	0.00473302630292	0.00502524122212	0.000292214919204	16487060221997073442
CSSu8	11	1048576	0.00764961501501	0.00502524122212	-0.00262437379289	16487060221997073442
CSSu4	11	1048576	0.0148556602173	0.00502524122212	-0.00983041899519	16487060221997073442
HLL	12	1048576	0.0174020744663	0.00502524122212	-0.0123768332442	16487060221997073442
CSSDouble	12	1048576	0.006103515625	0.00502524122212	-0.00107827440288	16487060221997073442
CSSu16	12	1048576	0.00619773935699	0.00502524122212	-0.00117249813487	16487060221997073442
CSSu8	12	1048576	0.00469290843103	0.00502524122212	0.000332332791089	16487060221997073442
CSSu4	12	1048576	0	0.00502524122212	0.00502524122212	16487060221997073442
HLL	14	1048576	0.011914311084	0.00502524122212	-0.00688906986192	16487060221997073442
CSSDouble	14	1048576	0.00543212890625	0.00502524122212	-0.000406887684128	16487060221997073442
CSSu16	14	1048576	0.00546529204639	0.00502524122212	-0.000440050824273	16487060221997073442
CSSu8	14	1048576	0.0066446315853	0.00502524122212	-0.00161939036318	16487060221997073442
CSSu4	14	1048576	0.00689567934763	0.00502524122212	-0.00187043812551	16487060221997073442
HLL	8	1048576	0.0332749813184	0.0101012436301	-0.0231737376883	16487060221997073442
CSSDouble	8	1048576	0.00390625	0.0101012436301	0.00619499363013	16487060221997073442
CSSu16	8	1048576	0.003756574077	0.0101012436301	0.00634466955313	16487060221997073442
CSSu8	8	1048576	0.00521707566338	0.0101012436301	0.00488416796674	16487060221997073442
CSSu4	8	1048576	0.0759696264927	0.0101012436301	-0.0658683828626	16487060221997073442
HLL	9	1048576	0.0240596222628	0.0101012436301	-0.0139583786327	16487060221997073442
CSSDouble	9	1048576	0.01171875	0.0101012436301	-0.00161750636987	16487060221997073442
CSSu16	9	1048576	0.0115688977737	0.0101012436301	-0.00146765414358	16487060221997073442
CSSu8	9	1048576	0.0130104811555	0.0101012436301	-0.00290923752541	16487060221997073442
CSSu4	9	1048576	0.0470011803244	0.0101012436301	-0.0368999366943	16487060221997073442
HLL	10	1048576	0.0238946289155	0.0101012436301	-0.0137933852853	16487060221997073442
CSSDouble	10	1048576	0.01171875	0.0101012436301	-0.00161750636987	16487060221997073442
CSSu16	10	1048576	0.0115688176888	0.0101012436301	-0.00146757405868	16487060221997073442
CSSu8	10	1048576	0.0100670266677	0.0101012436301	3.42169624272e-05	16487060221997073442
CSSu4	10	1048576	0.0223113330692	0.0101012436301	-0.0122100894391	16487060221997073442
HLL	11	1048576	0.0297636330711	0.0101012436301	-0.019662389441	16487060221997073442
CSSDouble	11	1048576	0.01123046875	0.0101012436301	-0.00112922511987	16487060221997073442
CSSu16	11	1048576	0.0115689618416	0.0101012436301	-0.0014677182115	16487060221997073442
CSSu8	11	1048576	0.0144924651604	0.0101012436301	-0.0043912215303	16487060221997073442
CSSu4	11	1048576	0.0207114976072	0.0101012436301	-0.010610253977	16487060221997073442
HLL	12	1048576	0.0201169029277	0.0101012436301	-0.0100156592976	16487060221997073442
CSSDouble	12	1048576	0.0126953125	0.0101012436301	-0.00259406886987	16487060221997073442
CSSu16	12	1048576	0.0127895541344	0.0101012436301	-0.0026883105043	16487060221997073442
CSSu8	12	1048576	0.0115372957975	0.0101012436301	-0.00143605216732	16487060221997073442
CSSu4	12	1048576	0.00136261661617	0.0101012436301	0.00873862701396	16487060221997073442
HLL	14	1048576	0.0168605954238	0.0101012436301	-0.00675935179367	16487060221997073442
CSSDouble	14	1048576	0.010498046875	0.0101012436301	-0.000396803244872	16487060221997073442
CSSu16	14	1048576	0.0105312224536	0.0101012436301	-0.00042997882344	16487060221997073442
CSSu8	14	1048576	0.0116564810377	0.0101012436301	-0.00155523740756	16487060221997073442
CSSu4	14	1048576	0.0120692608568	0.0101012436301	-0.00196801722665	16487060221997073442
HLL	8	1048576	0.032051957469	0.015228780255	-0.016823177214	16487060221997073442
CSSDouble	8	1048576	0.0078125	0.015228780255	0.00741628025497	16487060221997073442
CSSu16	8	1048576	0.00766300249346	0.015228780255	0.0075657777615	16487060221997073442
CSSu8	8	1048576	0.0130786645797	0.015228780255	0.00215011567524	16487060221997073442
CSSu4	8	1048576	0.0892487080206	0.015228780255	-0.0740199277656	16487060221997073442
HLL	9	1048576	0.0286755216328	0.015228780255	-0.0134467413779	16487060221997073442
CSSDouble	9	1048576	0.015625	0.015228780255	-0.000396219745035	16487060221997073442
CSSu16	9	1048576	0.0154751019524	0.015228780255	-0.000246321697385	16487060221997073442
CSSu8	9	1048576	0.0169149513223	0.015228780255	-0.00168617106731	16487060221997073442
CSSu4	9	1048576	0.0534912560975	0.015228780255	-0.0382624758426	16487060221997073442
HLL	10	1048576	0.0346560782451	0.015228780255	-0.0194272979901	16487060221997073442
CSSDouble	10	1048576	0.0166015625	0.015228780255	-0.00137278224503	16487060221997073442
CSSu16	10	1048576	0.0164516521389	0.015228780255	-0.00122287188397	16487060221997073442
CSSu8	10	1048576	0.0139798700489	0.015228780255	0.00124891020602	16487060221997073442
CSSu4	10	1048576	0.0255232632097	0.015228780255	-0.0102944829548	16487060221997073442
HLL	11	1048576	0.03861752799	0.015228780255	-0.023388747735	16487060221997073442
CSSDouble	11	1048576	0.0166015625	0.015228780255	-0.00137278224503	16487060221997073442
CSSu16	11	1048576	0.0169400833265	0.015228780255	-0.00171130307156	16487060221997073442
CSSu8	11	1048576	0.0188956035166	0.015228780255	-0.00366682326159	16487060221997073442
CSSu4	11	1048576	0.0265926046669	0.015228780255	-0.0113638244119	16487060221997073442
HLL	12	1048576	0.0281122345692	0.015228780255	-0.0128834543143	16487060221997073442
CSSDouble	12	1048576	0.017578125	0.015228780255	-0.00234934474503	16487060221997073442
CSSu16	12	1048576	0.017672395735	0.015228780255	-0.00244361548008	16487060221997073442
CSSu8	12	1048576	0.0164294475804	0.015228780255	-0.00120066732547	16487060221997073442
CSSu4	12	1048576	0.00824587489415	0.015228780255	0.00698290536082	16487060221997073442
HLL	14	1048576	0.0220701780224	0.015228780255	-0.00684139776745	16487060221997073442
CSSDouble	14	1048576	0.0159912109375	0.015228780255	-0.000762430682535	16487060221997073442
CSSu16	14	1048576	0.0160244096726	0.015228780255	-0.000795629417659	16487060221997073442
CSSu8	14	1048576	0.0171589089295	0.015228780255	-0.00193012867451	16487060221997073442
CSSu4	14	1048576	0.0175873987383	0.015228780255	-0.00235861848329	16487060221997073442
HLL	8	1048576	0.0238591800366	0.0204086399041	-0.00345054013254	16487060221997073442
CSSDouble	8	1048576	0.01171875	0.0204086399041	0.00868988990409	16487060221997073442
CSSu16	8	1048576	0.0115692020963	0.0204086399041	0.00883943780776	16487060221997073442
CSSu8	8	1048576	0.0169807557461	0.0204086399041	0.00342788415798	16487060221997073442
CSSu4	8	1048576	0.098067491782	0.0204086399041	-0.077658851878	16487060221997073442
HLL	9	1048576	0.0236029760749	0.0204086399041	-0.00319433617086	16487060221997073442
CSSDouble	9	1048576	0.017578125	0.0204086399041	0.00283051490409	16487060221997073442
CSSu16	9	1048576	0.0174282440841	0.0204086399041	0.00298039581995	16487060221997073442
CSSu8	9	1048576	0.018872569629	0.0204086399041	0.00153607027504	16487060221997073442
CSSu4	9	1048576	0.0578264349133	0.0204086399041	-0.0374177950092	16487060221997073442
HLL	10	1048576	0.0380855267473	0.0204086399041	-0.0176768868432	16487060221997073442
CSSDouble	10	1048576	0.021484375	0.0204086399041	-0.00107573509591	16487060221997073442
CSSu16	10	1048576	0.0213344911653	0.0204086399041	-0.000925851261259	16487060221997073442
CSSu8	10	1048576	0.0188709742086	0.0204086399041	0.00153766569548	16487060221997073442
CSSu4	10	1048576	0.0298110860976	0.0204086399041	-0.0094024461935	16487060221997073442
HLL	11	1048576	0.0426382523762	0.0204086399041	-0.0222296124721	16487060221997073442
CSSDouble	11	1048576	0.02294921875	0.0204086399041	-0.00254057884591	16487060221997073442
CSSu16	11	1048576	0.0232877923234	0.0204086399041	-0.00287915241933	16487060221997073442
CSSu8	11	1048576	0.025260477444	0.0204086399041	-0.0048518375399	16487060221997073442
CSSu4	11	1048576	0.0330314154046	0.0204086399041	-0.0126227755005	16487060221997073442
HLL	12	1048576	0.0336754637028	0.0204086399041	-0.0132668237987	16487060221997073442
CSSDouble	12	1048576	0.022705078125	0.0204086399041	-0.00229643822091	16487060221997073442
CSSu16	12	1048576	0.0227993887006	0.0204086399041	-0.00239074879649	16487060221997073442
CSSu8	12	1048576	0.022546049596	0.0204086399041	-0.00213740969194	16487060221997073442
CSSu4	12	1048576	0.0146359519075	0.0204086399041	0.00577268799658	16487060221997073442
HLL	14	1048576	0.0285155854824	0.0204086399041	-0.00810694557831	16487060221997073442
CSSDouble	14	1048576	0.0215454101562	0.0204086399041	-0.00113677025216	16487060221997073442
CSSu16	14	1048576	0.0215786399494	0.0204086399041	-0.00117000004529	16487060221997073442
CSSu8	14	1048576	0.0228462343163	0.0204086399041	-0.00243759441218	16487060221997073442
CSSu4	14	1048576	0.0222539244461	0.0204086399041	-0.00184528454206	16487060221997073442
HLL	8	1048576	0.0231498139642	0.0256411259618	0.00249131199756	16487060221997073442
CSSDouble	8	1048576	0.01171875	0.0256411259618	0.0139223759618	16487060221997073442
CSSu16	8	1048576	0.0115693302322	0.0256411259618	0.0140717957296	16487060221997073442
CSSu8	8	1048576	0.0170030893858	0.0256411259618	0.00863803657598	16487060221997073442
CSSu4	8	1048576	0.098067491782	0.0256411259618	-0.0724263658202	16487060221997073442
HLL	9	1048576	0.0314178425366	0.0256411259618	-0.00577671657476	16487060221997073442
CSSDouble	9	1048576	0.01953125	0.0256411259618	0.00610987596181	16487060221997073442
CSSu16	9	1048576	0.0193813885041	0.0256411259618	0.00625973745773	16487060221997073442
CSSu8	9	1048576	0.0208305869942	0.0256411259618	0.00481053896759	16487060221997073442
CSSu4	9	1048576	0.0599940201868	0.0256411259618	-0.034352894225	16487060221997073442
HLL	10	1048576	0.0448589149541	0.0256411259618	-0.0192177889923	16487060221997073442
CSSDouble	10	1048576	0.0283203125	0.0256411259618	-0.00267918653819	16487060221997073442
CSSu16	10	1048576	0.0281704774719	0.0256411259618	-0.00252935151006	16487060221997073442
CSSu8	10	1048576	0.0257203943666	0.0256411259618	-7.92684048406e-05	16487060221997073442
CSSu4	10	1048576	0.0362402104257	0.0256411259618	-0.0105990844639	16487060221997073442
HLL	11	1048576	0.0505017895635	0.0256411259618	-0.0248606636017	16487060221997073442
CSSDouble	11	1048576	0.02880859375	0.0256411259618	-0.00316746778819	16487060221997073442
CSSu16	11	1048576	0.0291471856839	0.0256411259618	-0.00350605972207	16487060221997073442
CSSu8	11	1048576	0.0311288513861	0.0256411259618	-0.00548772542429	16487060221997073442
CSSu4	11	1048576	0.0410815782512	0.0256411259618	-0.0154404522894	16487060221997073442
HLL	12	1048576	0.0407101056126	0.0256411259618	-0.0150689796508	16487060221997073442
CSSDouble	12	1048576	0.027587890625	0.0256411259618	-0.00194676466319	16487060221997073442
CSSu16	12	1048576	0.0276822409197	0.0256411259618	-0.00204111495785	16487060221997073442
CSSu8	12	1048576	0.0271947494013	0.0256411259618	-0.00155362343951	16487060221997073442
CSSu4	12	1048576	0.0180940935551	0.0256411259618	0.0075470324067	16487060221997073442
HLL	14	1048576	0.0333729759559	0.0256411259618	-0.00773184999407	16487060221997073442
CSSDouble	14	1048576	0.026611328125	0.0256411259618	-0.000970202163195	16487060221997073442
CSSu16	14	1048576	0.0266445951306	0.0256411259618	-0.00100346916881	16487060221997073442
CSSu8	14	1048576	0.027862399261	0.0256411259618	-0.00222127329921	16487060221997073442
CSSu4	14	1048576	0.0270646960214	0.0256411259618	-0.00142357005959	16487060221997073442
HLL	8	1048576	0.0219970725993	0.0309280580385	0.0089309854392	16487060221997073442
