##Options: Namespace(fnames='sampled_fns.txt', k=['31'], nrepeat=3, nthreads=['96'], sketchsize=['16384'])
##Results for sampled_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
PMH-bin-8-500000	31	16384	8	96	351.2285259217024	184.5242706090212
PMH-bin-8-2500000	31	16384	8	96	508.9518474973738	183.8877986855805
PMH-bin-8-10000000	31	16384	8	96	595.7368728891015	185.44972974061966
PMH-bin-4-500000	31	16384	4	96	356.78183897957206	67.67579890787601
PMH-bin-4-2500000	31	16384	4	96	518.9830302074552	68.50870504975319
PMH-bin-4-10000000	31	16384	4	96	603.6780994981527	69.24681825563312
PMH-bin-2-500000	31	16384	2	96	365.50320215523243	31.477041970938444
PMH-bin-2-2500000	31	16384	2	96	525.6204008795321	33.24317828938365
PMH-bin-2-10000000	31	16384	2	96	610.9118065908551	33.468586307018995
PMH-bin-1-500000	31	16384	1	96	379.38321558758616	21.644885536283255
PMH-bin-1-2500000	31	16384	1	96	537.3682781904936	22.230697188526392
PMH-bin-1-10000000	31	16384	1	96	618.3630482144654	22.778389286249876
PMH-bin-0.5-500000	31	16384	0.5	96	391.8321757540107	17.80020087212324
PMH-bin-0.5-2500000	31	16384	0.5	96	549.3486498743296	18.1717674061656
PMH-bin-0.5-10000000	31	16384	0.5	96	631.3508040979505	18.7287336923182
PMH-txt-8-500000	31	16384	8	96	400.3317543938756	180.97208202630281
PMH-txt-8-2500000	31	16384	8	96	565.3233955465257	179.87676786258817
PMH-txt-8-10000000	31	16384	8	96	655.5899727344513	1399.2868211455643
PMH-txt-4-500000	31	16384	4	96	405.1565638333559	69.03274958580732
PMH-txt-4-2500000	31	16384	4	96	551.2079323790967	93.1744268797338
PMH-txt-4-10000000	31	16384	4	96	702.5690408870578	76.9957427084446
PMH-txt-2-500000	31	16384	2	96	399.13188729062676	48.59095523506403
PMH-txt-2-2500000	31	16384	2	96	602.360499098897	43.80432320013642
PMH-txt-2-10000000	31	16384	2	96	789.4225524738431	50.34848365187645
PMH-txt-1-500000	31	16384	1	96	408.3612271845341	65.91093895211816
PMH-txt-1-2500000	31	16384	1	96	595.6104270517826	57.034411147236824
PMH-txt-1-10000000	31	16384	1	96	677.8645945973694	120.17167491838336
PMH-txt-0.5-500000	31	16384	0.5	96	408.4400314055383	49.86256396397948
PMH-txt-0.5-2500000	31	16384	0.5	96	589.051571752876	44.28070343285799
PMH-txt-0.5-10000000	31	16384	0.5	96	675.4746283106506	49.42766281589866
