##Options: Namespace(executable='dashing2', fnames='all_new_fns.txt', k=[31], nrepeat=1, nthreads=[8], only_cssize=None, only_type=None, pmhbbitsigs=False, sketchsize=[512, 1024, 2048])
##Results for all_new_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
Bindash-0.5	31	512	0.5	8	15900.511630186811	248.3412100672722
PMH-bin-8-500000	31	512	8	8	7657.068022806197	1306.7875822428614
PMH-bin-4-500000	31	512	4	8	7591.334335787222	1299.7169976197183
PMH-bin-2-500000	31	512	2	8	7613.751113535836	878.2836696356535
PMH-bin-1-500000	31	512	1	8	7589.495057430118	791.6574341952801
PMH-bin-0.5-500000	31	512	0.5	8	7692.166068172082	663.6331631373614
PMH-txt-8-500000	31	512	8	8	7643.3252812009305	1391.257920704782
PMH-txt-4-500000	31	512	4	8	7609.673822168261	1286.7762982267886
PMH-txt-2-500000	31	512	2	8	7573.591959996149	1340.770817618817
PMH-txt-1-500000	31	512	1	8	7595.997822992504	872.5481818988919
PMH-txt-0.5-500000	31	512	0.5	8	7636.32571028173	1210.9401617441326
Dashing1-bin	31	1024	1	8	3171.4789622686803	1428.1473807115108
Dashing1-txt	31	1024	1	8	3644.9654816165566	3049.5761455949396
D2OP-bin-8	31	1024	8	8	5992.801501642913	2800.1761241704226
D2OP-bin-4	31	1024	4	8	5973.848609337583	2311.6526795532554
D2OP-bin-2	31	1024	2	8	5994.705896822736	1466.4103487282991
D2OP-bin-1	31	1024	1	8	5995.639647224918	1125.3312256317586
D2OP-bin-0.5	31	1024	0.5	8	5922.205866135657	924.9810181558132
D2OP-txt-8	31	1024	8	8	5913.189456447959	2694.114200692624
D2OP-txt-4	31	1024	4	8	5897.695584025234	2210.2161994948983
D2OP-txt-2	31	1024	2	8	5900.056729864329	1468.58257221058
D2OP-txt-1	31	1024	1	8	5893.760040178895	1452.6157802604139
D2OP-txt-0.5	31	1024	0.5	8	5884.058077460155	1351.5264945123345
D2FSS-bin-8	31	1024	8	8	8073.871218694374	3338.725432049483
D2FSS-bin-4	31	1024	4	8	7713.564316397533	2412.201585298404
