##Options: Namespace(executable='dashing2', fnames='fns.txt', k=[21, 31], nrepeat=3, nthreads=[112], only_cssize=None, only_type=None, pmhbbitsigs=False, sketchsize=[1024, 2048, 4096])
##Results for fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
D2FSS-txt-4	31	1024	4	112	1681.052218547091	1901.8958485424519
D2OP-bin-4	31	1024	4	112	1398.6002933047712	1452.4685047762468
D2OP-txt-4	31	1024	4	112	1411.7828399799764	2406.4257756322622
PMH-bin-4-2500000	31	1024	4	112	3374.969515272416	1462.2295369543135
PMH-bin-4-500000	31	1024	4	112	2495.1494977688417	2428.2930444702506
PMH-txt-4-2500000	31	1024	4	112	3532.180436136201	2084.0144077260047
PMH-txt-4-500000	31	1024	4	112	2455.4868036201224	2897.4935806430876
Bindash-8	21	1024	8	112	4483.845125201158	237.60778073966503
Bindash-8	31	1024	8	112	4532.729452044703	221.49917389266193
D2FSS-bin-8	31	1024	8	112	1831.5697131883353	5089.369328835048
D2FSS-txt-8	31	1024	8	112	1693.100440748036	5016.821315283887
D2OP-bin-8	31	1024	8	112	1452.083934941329	4903.751982680522
D2OP-txt-8	31	1024	8	112	1411.7060173358768	4834.7990397345275
Mash	21	1024	8	112	2660.349258937873	4592.002025905065
Mash	31	1024	8	112	2850.243906601332	4576.682679433376
PMH-bin-8-2500000	31	1024	8	112	3369.483767334372	5180.7265422884375
PMH-bin-8-500000	31	1024	8	112	2449.646614000201	4996.042422725819
PMH-txt-8-2500000	31	1024	8	112	3312.9522457672283	5864.258012373
PMH-txt-8-500000	31	1024	8	112	2447.893588365987	5745.598773705773
Bindash-0.5	31	2048	0.5	112	4484.0237448448315	340.7337122382596
D2FSS-bin-0.5	31	2048	0.5	112	1747.8346024388447	439.07077327370644
D2FSS-txt-0.5	31	2048	0.5	112	2010.095157790929	447.15942860394716
D2OP-bin-0.5	31	2048	0.5	112	1424.2475130213425	627.0214022034779
D2OP-txt-0.5	31	2048	0.5	112	1447.6659901309758	442.9009793661535
PMH-bin-0.5-2500000	31	2048	0.5	112	3338.0189097132534	501.8335316013545
PMH-bin-0.5-500000	31	2048	0.5	112	2456.044784085825	675.2451867926866
PMH-txt-0.5-2500000	31	2048	0.5	112	3458.2634318070486	657.9723446005955
PMH-txt-0.5-500000	31	2048	0.5	112	2556.548051137477	467.5920846071094
Bindash-1	31	2048	1	112	4484.838261604309	352.1468727802858
D2FSS-bin-1	31	2048	1	112	1803.733695320785	1195.274214219302
D2FSS-txt-1	31	2048	1	112	1720.5262230969965	1240.790803696029
D2OP-bin-1	31	2048	1	112	1427.209136753343	1112.1077164039016
D2OP-txt-1	31	2048	1	112	1423.7368630832061	1344.9556684978306
Dashing1-bin	31	2048	1	112	849.5503010191023	2181.045906143263
Dashing1-txt	31	2048	1	112	864.6397785497829	3100.132165260613
PMH-bin-1-2500000	31	2048	1	112	3494.06633764226	1107.4880655976012
PMH-bin-1-500000	31	2048	1	112	2567.451839791611	1143.073004390113
PMH-txt-1-2500000	31	2048	1	112	3388.2004091013223	1247.2504929108545
PMH-txt-1-500000	31	2048	1	112	2492.98085345421	1360.265484208241
Bindash-2	31	2048	2	112	4631.054387012497	325.7250655051321
D2FSS-bin-2	31	2048	2	112	1730.8567574070767	2640.9223397150636
D2FSS-txt-2	31	2048	2	112	1845.2211667969823	2995.902122542262
D2OP-bin-2	31	2048	2	112	1450.5586897041649	2032.2564996927977
D2OP-txt-2	31	2048	2	112	1438.1456899093464	2604.919011771679
PMH-bin-2-2500000	31	2048	2	112	3404.066015941091	1639.761543782428
PMH-bin-2-500000	31	2048	2	112	2454.447244597599	2957.2245327420533
PMH-txt-2-2500000	31	2048	2	112	3377.157262839377	3121.727049036883
PMH-txt-2-500000	31	2048	2	112	2465.208519424312	3096.7296490371227
Bindash-4	31	2048	4	112	4735.028975035995	327.8017674051225
D2FSS-bin-4	31	2048	4	112	1945.6018748274073	6874.018866176717
D2FSS-txt-4	31	2048	4	112	1852.677092812024	6618.989112270996
D2OP-bin-4	31	2048	4	112	1423.7167697772384	6428.854688907042
D2OP-txt-4	31	2048	4	112	1471.8125056494027	6449.542993144132
PMH-bin-4-2500000	31	2048	4	112	3454.1663974989206	6713.2324512619525
PMH-bin-4-500000	31	2048	4	112	2445.3378468751907	6390.798577269539
PMH-txt-4-2500000	31	2048	4	112	3403.807889804244	6701.649306918494
