##Options: Namespace(executable='dashing2', fnames='archfun.txt', k=[31], nrepeat=1, nthreads=[1], only_cssize=None, only_type=None, pmhbbitsigs=False, sketchsize=[1024, 2048, 4096])
##Results for archfun.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
D2FSS-txt-1	31	1024	1	1	385.0228971876204	0.668903473764658
D2FSS-txt-0.5	31	1024	0.5	1	385.1343666864559	0.7161772502586246
PMH-bin-8-500000	31	1024	8	1	489.28515371493995	0.5229731537401676
PMH-bin-8-2500000	31	1024	8	1	571.8698684778064	0.5092430356889963
PMH-bin-4-500000	31	1024	4	1	484.41362726688385	0.8749811751767993
PMH-bin-4-2500000	31	1024	4	1	572.7773301368579	0.9090577242895961
PMH-bin-2-500000	31	1024	2	1	482.999067472294	0.7167969075962901
PMH-bin-2-2500000	31	1024	2	1	570.1038970826194	0.7661512400954962
PMH-bin-1-500000	31	1024	1	1	484.5466786660254	0.6688357265666127
PMH-bin-1-2500000	31	1024	1	1	582.4843786302954	0.7288532499223948
PMH-bin-0.5-500000	31	1024	0.5	1	483.6893374333158	0.8393006445840001
PMH-bin-0.5-2500000	31	1024	0.5	1	583.369291334413	0.7244048174470663
PMH-txt-8-500000	31	1024	8	1	487.4749732539058	0.5111164310947061
PMH-txt-8-2500000	31	1024	8	1	586.169314824976	0.505808163434267
PMH-txt-4-500000	31	1024	4	1	484.1261857217178	0.944757972843945
PMH-txt-4-2500000	31	1024	4	1	578.459045807831	0.8641940578818321
PMH-txt-2-500000	31	1024	2	1	481.21656430885196	0.7930298810824752
PMH-txt-2-2500000	31	1024	2	1	578.1180174835026	0.7935896022245288
PMH-txt-1-500000	31	1024	1	1	486.0177334137261	0.7312176208943129
PMH-txt-1-2500000	31	1024	1	1	617.337599565275	0.5844400059431791
PMH-txt-0.5-500000	31	1024	0.5	1	520.8538039764389	0.7779380772262812
PMH-txt-0.5-2500000	31	1024	0.5	1	677.2287932885811	0.7513429522514343
Mash	31	2048	8	1	513.3620137535036	14.899408284574747
Bindash-8	31	2048	8	1	868.3085963437334	0.4448089310899377
Bindash-4	31	2048	4	1	862.4345802813768	0.4525060625746846
Bindash-2	31	2048	2	1	863.6800079494715	0.2951107956469059
Bindash-1	31	2048	1	1	864.2489384980872	0.44820049218833447
Bindash-0.5	31	2048	0.5	1	862.4164440277964	0.49680821504443884
Dashing1-bin	31	2048	1	1	201.97338429372758	1.3460425091907382
Dashing1-txt	31	2048	1	1	202.43214879836887	1.3689519837498665
D2OP-bin-8	31	2048	8	1	340.46420952957124	0.7802020814269781
D2OP-bin-4	31	2048	4	1	323.3894230639562	1.218526222743094
D2OP-bin-2	31	2048	2	1	322.34610074199736	1.0277286609634757
D2OP-bin-1	31	2048	1	1	327.42920680809766	0.8960311319679022
D2OP-bin-0.5	31	2048	0.5	1	328.44866411201656	0.8636383851990104
D2OP-txt-8	31	2048	8	1	332.8785369032994	0.8767064902931452
D2OP-txt-4	31	2048	4	1	322.1655266638845	1.0242544692009687
D2OP-txt-2	31	2048	2	1	322.3916671872139	0.9894519057124853
D2OP-txt-1	31	2048	1	1	329.14381154160947	0.8901979690417647
D2OP-txt-0.5	31	2048	0.5	1	323.687677429989	0.8969105649739504
D2FSS-bin-8	31	2048	8	1	429.61770223267376	0.7435947498306632
D2FSS-bin-4	31	2048	4	1	399.29301869496703	0.9931276170536876
D2FSS-bin-2	31	2048	2	1	396.70296008326113	0.9953250624239445
D2FSS-bin-1	31	2048	1	1	395.09177455306053	0.8947776025161147
D2FSS-bin-0.5	31	2048	0.5	1	394.61154691968113	0.8834888953715563
D2FSS-txt-8	31	2048	8	1	397.7433636132628	0.8003371777012944
D2FSS-txt-4	31	2048	4	1	394.76959518995136	1.16273975931108
D2FSS-txt-2	31	2048	2	1	397.7710972465575	1.012533739209175
D2FSS-txt-1	31	2048	1	1	396.8318053353578	0.8815052006393671
D2FSS-txt-0.5	31	2048	0.5	1	396.19438777770847	0.855542897246778
PMH-bin-8-500000	31	2048	8	1	498.37421843316406	0.8028817102313042
PMH-bin-8-2500000	31	2048	8	1	592.4876322140917	0.8586659673601389
PMH-bin-4-500000	31	2048	4	1	490.18214633036405	1.1996663054451346
PMH-bin-4-2500000	31	2048	4	1	582.8165446771309	1.1786084258928895
PMH-bin-2-500000	31	2048	2	1	489.73829504381865	0.975345023907721
PMH-bin-2-2500000	31	2048	2	1	588.776066949591	0.9852115511894226
PMH-bin-1-500000	31	2048	1	1	489.0705668721348	0.844698129221797
PMH-bin-1-2500000	31	2048	1	1	583.9833444636315	0.9124760692939162
PMH-bin-0.5-500000	31	2048	0.5	1	489.558460380882	0.873516290448606
PMH-bin-0.5-2500000	31	2048	0.5	1	584.2651207754388	0.8725851681083441
PMH-txt-8-500000	31	2048	8	1	490.31624584365636	0.7968499390408397
PMH-txt-8-2500000	31	2048	8	1	592.6583897657692	0.8375215055420995
PMH-txt-4-500000	31	2048	4	1	487.27251124195755	1.184930040501058
PMH-txt-4-2500000	31	2048	4	1	566.6933076269925	1.205692047253251
PMH-txt-2-500000	31	2048	2	1	489.2603380391374	0.9994579441845417
PMH-txt-2-2500000	31	2048	2	1	592.3164637656882	0.9406986916437745
PMH-txt-1-500000	31	2048	1	1	491.3591444948688	0.8138475893065333
PMH-txt-1-2500000	31	2048	1	1	564.2043547537178	0.8456443967297673
PMH-txt-0.5-500000	31	2048	0.5	1	480.9420970864594	0.8817289508879185
PMH-txt-0.5-2500000	31	2048	0.5	1	568.6592002604157	0.8848007265478373
Mash	31	4096	8	1	515.1252038320526	29.225036974065006
Bindash-8	31	4096	8	1	864.0180117692798	0.7543104384094477
Bindash-4	31	4096	4	1	864.2113572442904	0.7351864501833916
Bindash-2	31	4096	2	1	864.9060355406255	0.7351576862856746
Bindash-1	31	4096	1	1	867.245369663462	0.7278048088774085
Bindash-0.5	31	4096	0.5	1	865.1784644648433	0.6611664826050401
Dashing1-bin	31	4096	1	1	186.36368247494102	2.1531107062473893
Dashing1-txt	31	4096	1	1	196.24807237274945	2.0572049356997013
D2OP-bin-8	31	4096	8	1	342.64776543620974	1.2886177320033312
D2OP-bin-4	31	4096	4	1	323.50398217421025	1.7454815106466413
D2OP-bin-2	31	4096	2	1	331.4810892008245	1.3023362392559648
D2OP-bin-1	31	4096	1	1	327.5416527353227	0.9986124932765961
D2OP-bin-0.5	31	4096	0.5	1	335.7940652742982	1.0486372848972678
D2OP-txt-8	31	4096	8	1	333.94055555947125	1.1511767357587814
D2OP-txt-4	31	4096	4	1	331.8800745802	1.8016988104209304
D2OP-txt-2	31	4096	2	1	331.8822940783575	1.2581214178353548
D2OP-txt-1	31	4096	1	1	325.2257953938097	0.979823405854404
D2OP-txt-0.5	31	4096	0.5	1	329.17957566305995	1.000122170895338
D2FSS-bin-8	31	4096	8	1	420.7809464549646	3.385004254989326
D2FSS-bin-4	31	4096	4	1	414.0608785105869	1.7052437216043472
D2FSS-bin-2	31	4096	2	1	417.26680156216025	1.263824780471623
D2FSS-bin-1	31	4096	1	1	415.23891806136817	1.056204148568213
D2FSS-bin-0.5	31	4096	0.5	1	414.05839960090816	1.0376416482031345
D2FSS-txt-8	31	4096	8	1	414.75518910214305	1.394223122857511
D2FSS-txt-4	31	4096	4	1	414.97622431535274	1.7801277404651046
D2FSS-txt-2	31	4096	2	1	429.1997597310692	1.281968549825251
D2FSS-txt-1	31	4096	1	1	418.9505128171295	1.076866265386343
D2FSS-txt-0.5	31	4096	0.5	1	413.2552837077528	1.0511102983728051
PMH-bin-8-500000	31	4096	8	1	483.6146675860509	1.4311336018145084
PMH-bin-8-2500000	31	4096	8	1	563.8516443325207	1.3430868731811643
PMH-bin-4-500000	31	4096	4	1	505.20053984969854	1.7273756200447679
PMH-bin-4-2500000	31	4096	4	1	607.5121694188565	1.7258908096700907
PMH-bin-2-500000	31	4096	2	1	511.88167084474117	1.274601130746305
PMH-bin-2-2500000	31	4096	2	1	609.8150955028832	1.3218732895329595
PMH-bin-1-500000	31	4096	1	1	504.45066882576793	1.0297454446554184
PMH-bin-1-2500000	31	4096	1	1	608.0461570005864	1.0309967175126076
PMH-bin-0.5-500000	31	4096	0.5	1	504.0637575192377	0.978841102682054
PMH-bin-0.5-2500000	31	4096	0.5	1	609.0923624066636	1.004780262708664
PMH-txt-8-500000	31	4096	8	1	506.83901510667056	1.394115287810564
PMH-txt-8-2500000	31	4096	8	1	608.4870877675712	1.62154043558985
PMH-txt-4-500000	31	4096	4	1	501.17366532608867	1.7569871740415692
PMH-txt-4-2500000	31	4096	4	1	584.847164365463	1.8235563775524497
PMH-txt-2-500000	31	4096	2	1	501.9183025760576	1.2609919076785445
PMH-txt-2-2500000	31	4096	2	1	615.5749148027971	1.3670145170763135
PMH-txt-1-500000	31	4096	1	1	509.23810543864965	1.0080072842538357
PMH-txt-1-2500000	31	4096	1	1	596.6759639279917	1.019201708957553
PMH-txt-0.5-500000	31	4096	0.5	1	503.53194793406874	0.9995026392862201
PMH-txt-0.5-2500000	31	4096	0.5	1	578.2554975738749	1.052073867060244
