##Options: Namespace(executable='dashing2', fnames='all_new_fns.txt', k=[31], nrepeat=1, nthreads=[112], only_cssize=None, only_type=None, pmhbbitsigs=False, sketchsize=[512, 1024, 2048, 8192])
##Results for all_new_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
D2OP-bin-8	31	1024	8	112	1449.8918188139796	4369.666110916063
D2OP-bin-4	31	1024	4	112	1441.6190315559506	2279.5799926519394
D2OP-bin-2	31	1024	2	112	1511.7988078203052	907.9711603932083
D2OP-bin-1	31	1024	1	112	1450.3933440651745	478.0656849462539
D2OP-bin-0.5	31	1024	0.5	112	1459.1508939433843	145.00399285182357
D2OP-txt-8	31	1024	8	112	1459.2721650972962	4744.278999304399
D2OP-txt-4	31	1024	4	112	1449.621712623164	2185.5779015962034
D2OP-txt-2	31	1024	2	112	1440.8274148646742	1343.0857914779335
D2OP-txt-1	31	1024	1	112	1444.0699599888176	451.4215171560645
D2OP-txt-0.5	31	1024	0.5	112	1447.4115585517138	292.63594840466976
D2FSS-bin-8	31	1024	8	112	2039.0713003240526	4392.2391676828265
D2FSS-bin-4	31	1024	4	112	2096.1201714910567	848.4132644217461
D2FSS-bin-2	31	1024	2	112	1886.9344376008958	1171.813927801326
D2FSS-bin-1	31	1024	1	112	2023.2276446186006	477.3150025550276
D2FSS-bin-0.5	31	1024	0.5	112	1741.2000052463263	150.46991200000048
D2FSS-txt-8	31	1024	8	112	1986.406410060823	4421.687839720398
D2FSS-txt-4	31	1024	4	112	2054.7233877293766	2416.0708856657147
D2FSS-txt-2	31	1024	2	112	2114.528538942337	1419.7805031388998
D2FSS-txt-1	31	1024	1	112	1739.6151033919305	512.2568569835275
D2FSS-txt-0.5	31	1024	0.5	112	2008.817946113646	278.1124373525381
Mash	31	1024	8	112	2899.8767430260777	4570.647161085159
Bindash-8	31	1024	8	112	4696.417835561559	193.35013984329998
Bindash-4	31	1024	4	112	4688.829027136788	225.9012651629746
Bindash-2	31	1024	2	112	4684.465125007555	228.98796118423343
Bindash-1	31	1024	1	112	4694.933322422206	210.7268135100603
Bindash-0.5	31	1024	0.5	112	4692.022753475234	219.63316462002695
PMH-bin-8-500000	31	1024	8	112	2564.8288436233997	5187.305027229711
PMH-bin-8-2500000	31	1024	8	112	3586.807787336409	4803.298252714798
PMH-bin-4-500000	31	1024	4	112	2535.4696961417794	2298.2753578741103
PMH-bin-4-2500000	31	1024	4	112	3773.00951943174	2150.1504264790565
PMH-bin-2-500000	31	1024	2	112	2783.822642488405	1011.56256249547
PMH-bin-2-2500000	31	1024	2	112	3744.6345807127655	775.3383873067796
PMH-bin-1-500000	31	1024	1	112	2768.4215264562517	369.1259050555527
PMH-bin-1-2500000	31	1024	1	112	3705.928707620129	528.6099596656859
PMH-bin-0.5-500000	31	1024	0.5	112	2850.4054501876235	165.27038967981935
PMH-bin-0.5-2500000	31	1024	0.5	112	3747.499997364357	216.62179299630225
PMH-txt-8-500000	31	1024	8	112	2748.0403871126473	5232.138002369553
PMH-txt-8-2500000	31	1024	8	112	3746.276740292087	5085.532174682245
PMH-txt-4-500000	31	1024	4	112	2716.0810161046684	2308.14752596803
PMH-txt-4-2500000	31	1024	4	112	3713.0856575425714	2552.37753742747
PMH-txt-2-500000	31	1024	2	112	2815.808618772775	1291.518534887582
PMH-txt-2-2500000	31	1024	2	112	3742.747099827975	1440.4391867164522
PMH-txt-1-500000	31	1024	1	112	2752.358000298962	566.2189074028283
