##Options: Namespace(fnames='fns.txt', k=['31'], nrepeat=1, nthreads=['96'], sketchsize=['4096'])
##Results for fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
Mash	31	4096	8	96	2366.383506298065	3514.5472707748413
Bindash-8	31	4096	8	96	2477.2712614536285	518.6777656078339
Bindash-4	31	4096	4	96	2503.0611679553986	524.7665400505066
Bindash-2	31	4096	2	96	2481.9982175827026	529.2864446640015
Bindash-1	31	4096	1	96	2530.7320952415466	512.8125629425049
Bindash-0.5	31	4096	0.5	96	2513.671827316284	542.9502966403961
Dashing1-bin	31	4096	1	96	508.22101044654846	1704.5201225280762
Dashing1-txt	31	4096	1	96	514.0187227725983	3035.7858052253723
D2OP-bin-8	31	4096	8	96	762.180255651474	552.7136459350586
D2OP-bin-4	31	4096	4	96	861.4590964317322	452.78515005111694
D2OP-bin-2	31	4096	2	96	995.1151592731476	247.52363228797913
D2OP-bin-1	31	4096	1	96	941.557788848877	211.33992195129395
D2OP-bin-0.5	31	4096	0.5	96	747.8433449268341	178.67968440055847
D2FSS-bin-8	31	4096	8	96	1114.6291522979736	1032.2078175544739
D2FSS-bin-4	31	4096	4	96	1479.503365278244	1746.2001368999481
D2FSS-bin-2	31	4096	2	96	1058.2208502292633	482.5287926197052
D2FSS-bin-1	31	4096	1	96	1063.816956281662	315.6743495464325
D2FSS-bin-0.5	31	4096	0.5	96	1592.4303605556488	233.6607894897461
D2OP-txt-8	31	4096	8	96	1427.941279411316	690.9696366786957
D2OP-txt-4	31	4096	4	96	1506.3868243694305	2168.0411360263824
D2OP-txt-2	31	4096	2	96	1708.7533929347992	798.3999972343445
D2OP-txt-1	31	4096	1	96	944.8417181968689	495.5331463813782
D2OP-txt-0.5	31	4096	0.5	96	752.2161927223206	366.03645277023315
D2FSS-txt-8	31	4096	8	96	1058.0997219085693	3025.679474592209
D2FSS-txt-4	31	4096	4	96	2058.0746097564697	1709.7110614776611
D2FSS-txt-2	31	4096	2	96	2120.9281194210052	673.760822057724
D2FSS-txt-1	31	4096	1	96	2254.6122386455536	481.8776261806488
D2FSS-txt-0.5	31	4096	0.5	96	2306.4196457862854	351.97157049179077
