##Options: Namespace(fnames='sampled_fns.txt', k=['31'], nrepeat=1, nthreads=['96'], sketchsize=['16384'])
##Results for sampled_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
Mash	31	16384	8	96	540.9633507728577	162.17821192741394
Bindash-8	31	16384	8	96	568.3381643295288	86.50033569335938
Bindash-4	31	16384	4	96	563.582522392273	82.95727396011353
Bindash-2	31	16384	2	96	570.0927050113678	88.82353854179382
Bindash-1	31	16384	1	96	565.5822823047638	90.47372937202454
Bindash-0.5	31	16384	0.5	96	566.8687658309937	90.98485898971558
Dashing1-bin	31	16384	1	96	103.57101202011108	285.4057083129883
Dashing1-txt	31	16384	1	96	103.30688881874084	264.57657957077026
D2OP-bin-8	31	16384	8	96	162.4487075805664	190.87148594856262
D2OP-bin-4	31	16384	4	96	163.8918571472168	86.27919483184814
D2OP-bin-2	31	16384	2	96	165.00104188919067	32.91638135910034
D2OP-bin-1	31	16384	1	96	161.54360127449036	27.278795957565308
D2OP-bin-0.5	31	16384	0.5	96	162.2928295135498	21.9334659576416
D2FSS-bin-8	31	16384	8	96	348.31901359558105	187.25478744506836
D2FSS-bin-4	31	16384	4	96	337.4070315361023	89.65184545516968
D2FSS-bin-2	31	16384	2	96	331.6383857727051	32.89606213569641
D2FSS-bin-1	31	16384	1	96	340.2051365375519	28.447176694869995
D2FSS-bin-0.5	31	16384	0.5	96	356.0257067680359	21.452222108840942
D2OP-txt-8	31	16384	8	96	161.73196005821228	181.44691801071167
D2OP-txt-4	31	16384	4	96	164.72947549819946	85.53078103065491
D2OP-txt-2	31	16384	2	96	163.7205309867859	44.845447063446045
D2OP-txt-1	31	16384	1	96	165.12056159973145	35.34931302070618
D2OP-txt-0.5	31	16384	0.5	96	167.1501579284668	29.385031700134277
D2FSS-txt-8	31	16384	8	96	330.75020599365234	180.925598859787
D2FSS-txt-4	31	16384	4	96	329.92256927490234	85.97420382499695
D2FSS-txt-2	31	16384	2	96	332.9550335407257	44.360732555389404
D2FSS-txt-1	31	16384	1	96	336.48970222473145	35.453392028808594
D2FSS-txt-0.5	31	16384	0.5	96	344.68283677101135	34.94291090965271
