##Options: Namespace(fnames='sampled_fns.txt', k=['31'], nrepeat=2, nthreads=['268'], sketchsize=['8192'])
##Results for sampled_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
PMH-bin-8-500000	31	8192	8	268	1157.2508643120527	179.04246749728918
PMH-bin-8-2500000	31	8192	8	268	1302.1024611312896	181.93291175551713
PMH-bin-8-10000000	31	8192	8	268	1391.3491705600172	180.98438713513315
PMH-bin-4-500000	31	8192	4	268	1150.4154677260667	85.24099384248257
PMH-bin-4-2500000	31	8192	4	268	1296.9851459637284	86.18661531060934
PMH-bin-4-10000000	31	8192	4	268	1403.6255731843412	87.8569363784045
PMH-bin-2-500000	31	8192	2	268	1147.167366091162	37.83641766756773
PMH-bin-2-2500000	31	8192	2	268	1310.0031478982419	39.02551402710378
PMH-bin-2-10000000	31	8192	2	268	1389.0356830656528	39.068873750045896
PMH-bin-1-500000	31	8192	1	268	1144.543080843985	34.28065970726311
PMH-bin-1-2500000	31	8192	1	268	1314.2545139547437	34.62273014523089
PMH-bin-1-10000000	31	8192	1	268	1381.583340536803	37.65664470382035
PMH-bin-0.5-500000	31	8192	0.5	268	1125.9715422485024	34.82082713581622
PMH-bin-0.5-2500000	31	8192	0.5	268	1319.8402899634093	36.4381320849061
PMH-bin-0.5-10000000	31	8192	0.5	268	1388.1887267194688	40.27320478670299
