##Options: Namespace(fnames='sampled_fns.txt', k=['31'], nrepeat=2, nthreads=['268'], sketchsize=['4096'])
##Results for sampled_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
PMH-bin-8-500000	31	4096	8	268	1111.059414559044	54.39564461633563
PMH-bin-8-2500000	31	4096	8	268	1287.6979694506153	55.33627061918378
PMH-bin-8-10000000	31	4096	8	268	1383.8582784719765	56.32439639419317
PMH-bin-4-500000	31	4096	4	268	1121.2516938336194	37.59796671196818
PMH-bin-4-2500000	31	4096	4	268	1302.9519869973883	38.14358560740948
PMH-bin-4-10000000	31	4096	4	268	1375.3907682755962	41.313604918308556
PMH-bin-2-500000	31	4096	2	268	1120.829706097953	29.940246196463704
PMH-bin-2-2500000	31	4096	2	268	1297.9284138651565	32.59990886040032
PMH-bin-2-10000000	31	4096	2	268	1390.671350736171	33.50538304634392
PMH-bin-1-500000	31	4096	1	268	1150.1025074813515	32.427306956611574
PMH-bin-1-2500000	31	4096	1	268	1302.0840804819018	33.65688106138259
PMH-bin-1-10000000	31	4096	1	268	1372.1547974022105	37.46902138367295
PMH-bin-0.5-500000	31	4096	0.5	268	1115.111088724807	32.15499812737107
PMH-bin-0.5-2500000	31	4096	0.5	268	1300.979892944917	31.369864773005247
PMH-bin-0.5-10000000	31	4096	0.5	268	1373.163095800206	33.75395325385034
