##Options: Namespace(fnames='sampled_fns.txt', k=['31'], nrepeat=2, nthreads=['268'], sketchsize=['2048'])
##Results for sampled_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
PMH-bin-8-500000	31	2048	8	268	1108.294627835974	25.56597052142024
PMH-bin-8-2500000	31	2048	8	268	1265.7655611019582	23.614215839654207
PMH-bin-8-10000000	31	2048	8	268	1349.9465942336246	29.49438182171434
PMH-bin-4-500000	31	2048	4	268	1083.682089202106	31.074076398275793
PMH-bin-4-2500000	31	2048	4	268	1288.2398563446477	31.68865812011063
PMH-bin-4-10000000	31	2048	4	268	1366.1933079557493	33.32034156098962
PMH-bin-2-500000	31	2048	2	268	1131.3821955518797	28.28875333443284
PMH-bin-2-2500000	31	2048	2	268	1288.3718430679291	31.040806881152093
PMH-bin-2-10000000	31	2048	2	268	1362.903640953824	32.75565983913839
PMH-bin-1-500000	31	2048	1	268	1108.3527784803882	29.932555239647627
PMH-bin-1-2500000	31	2048	1	268	1282.7181079555303	29.918460340239108
PMH-bin-1-10000000	31	2048	1	268	1357.64660395775	33.79075758345425
PMH-bin-0.5-500000	31	2048	0.5	268	1154.222262378782	31.356348139233887
PMH-bin-0.5-2500000	31	2048	0.5	268	1275.1514814980328	28.700208893977106
PMH-bin-0.5-10000000	31	2048	0.5	268	1359.4270949326456	30.965492802672088
