##Options: Namespace(fnames='fns.txt', k=['31'], nrepeat=1, nthreads=['96'], sketchsize=['32768'])
##Results for fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
Mash	31	32768	8	96	2321.719995737076	3432.79864692688
Bindash-8	31	32768	8	96	2545.5354204177856	3622.2515635490417
Bindash-4	31	32768	4	96	2598.9219653606415	3713.9944224357605
Bindash-2	31	32768	2	96	2598.6248733997345	3904.2701914310455
Bindash-1	31	32768	1	96	2550.577031850815	3661.532497406006
Bindash-0.5	31	32768	0.5	96	2600.3307745456696	4029.7939348220825
Dashing1-bin	31	32768	1	96	522.8975338935852	9197.380754947662
Dashing1-txt	31	32768	1	96	1519.1913232803345	4963.240817785263
