##Options: Namespace(fnames='fns.txt', k=['31'], nrepeat=2, nthreads=['268'], sketchsize=['512'])
##Results for fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
PMH-bin-8-500000	31	512	8	268	3567.802842700854	232.45160062238574
PMH-bin-8-2500000	31	512	8	268	3995.861790055409	220.85801826044917
PMH-bin-8-10000000	31	512	8	268	4325.943447319791	223.6313903350383
PMH-bin-4-500000	31	512	4	268	3657.6356918681413	379.7453805692494
PMH-bin-4-2500000	31	512	4	268	4011.204083653167	570.5836067833006
PMH-bin-4-10000000	31	512	4	268	4335.591887911782	402.63353012502193
PMH-bin-2-500000	31	512	2	268	3640.1481649167836	368.2879089061171
PMH-bin-2-2500000	31	512	2	268	4017.269779389724	369.47383405454457
PMH-bin-2-10000000	31	512	2	268	4317.652872173116	372.5564542617649
PMH-bin-1-500000	31	512	1	268	3647.6748980768025	387.6682380978018
PMH-bin-1-2500000	31	512	1	268	4020.0945398434997	416.506846640259
