##Options: Namespace(fnames='sampled_fns.txt', k=['31'], nrepeat=2, nthreads=['268'], sketchsize=['512'])
##Results for sampled_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
PMH-bin-8-500000	31	512	8	268	1115.1679630111903	18.804556803777814
PMH-bin-8-2500000	31	512	8	268	1276.3270586226135	18.829282408580184
PMH-bin-8-10000000	31	512	8	268	1353.7739152107388	21.828721161931753
PMH-bin-4-500000	31	512	4	268	1110.7848264239728	25.97775231488049
PMH-bin-4-2500000	31	512	4	268	1288.6947228666395	26.928738931193948
PMH-bin-4-10000000	31	512	4	268	1352.969676265493	29.660446466878057
PMH-bin-2-500000	31	512	2	268	1091.2881256509572	26.404640110209584
PMH-bin-2-2500000	31	512	2	268	1289.163415312767	27.653861556202173
PMH-bin-2-10000000	31	512	2	268	1360.8151281662285	28.64827986434102
PMH-bin-1-500000	31	512	1	268	1108.6284036170691	26.952973576262593
PMH-bin-1-2500000	31	512	1	268	1284.7378024421632	27.162541516125202
PMH-bin-1-10000000	31	512	1	268	1362.0413020588458	29.99612651579082
PMH-bin-0.5-500000	31	512	0.5	268	1111.3937117531896	26.058516055345535
PMH-bin-0.5-2500000	31	512	0.5	268	1304.7493599075824	26.36334472335875
PMH-bin-0.5-10000000	31	512	0.5	268	1347.6223929356784	29.258115572854877
