##Options: Namespace(fnames='sampled_fns.txt', k=[31], nrepeat=3, nthreads=[272], sketchsize=[8192])
##Results for sampled_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
Mash	31	8192	8	272	1991.958938024938	1837.3091729655862
Bindash-8	31	8192	8	272	2461.49702443555	121.62737795338035
Bindash-4	31	8192	4	272	2491.5598058775067	123.34062395244837
Bindash-2	31	8192	2	272	2494.4133491404355	122.97410102933645
Bindash-1	31	8192	1	272	2484.294528339058	123.7594103179872
Bindash-0.5	31	8192	0.5	272	2497.013566352427	123.34746995940804
Dashing1-bin	31	8192	1	272	400.34743136167526	1364.0170963145792
Dashing1-txt	31	8192	1	272	394.12671456858516	705.7275407649577
D2OP-bin-8	31	8192	8	272	661.0834217295051	169.68378074467182
D2OP-bin-4	31	8192	4	272	656.474802095443	99.35074284672737
D2OP-bin-2	31	8192	2	272	659.8851172290742	30.283735059201717
D2OP-bin-1	31	8192	1	272	654.5480075925589	29.669105369597673
D2OP-bin-0.5	31	8192	0.5	272	659.0523049868643	42.745493337512016
D2FSS-bin-8	31	8192	8	272	708.0665852725506	171.0074229799211
D2FSS-bin-4	31	8192	4	272	713.0678860768676	99.4606436304748
D2FSS-bin-2	31	8192	2	272	728.982370402664	30.406506031751633
D2FSS-bin-1	31	8192	1	272	668.8641210347414	29.753849059343338
D2FSS-bin-0.5	31	8192	0.5	272	658.9566673748195	43.44697931036353
