##Options: Namespace(fnames='sampled_fns.txt', k=['31'], nrepeat=3, nthreads=['96'], sketchsize=['2048'])
##Results for sampled_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
PMH-bin-8-500000	31	2048	8	96	315.43248408287764	15.150063045322895
PMH-bin-8-2500000	31	2048	8	96	448.0000628679991	13.330685012042522
PMH-bin-8-10000000	31	2048	8	96	521.4686397723854	13.47653067484498
PMH-bin-4-500000	31	2048	4	96	322.4504667557776	18.376469865441322
PMH-bin-4-2500000	31	2048	4	96	450.7844427637756	18.116509079933167
PMH-bin-4-10000000	31	2048	4	96	518.709758233279	16.808001946657896
PMH-bin-2-500000	31	2048	2	96	331.3381568454206	13.255588974803686
PMH-bin-2-2500000	31	2048	2	96	454.97436843439937	13.263276301324368
PMH-bin-2-10000000	31	2048	2	96	518.4954572543502	14.277031477540731
PMH-bin-1-500000	31	2048	1	96	322.03268656134605	13.363131489604712
PMH-bin-1-2500000	31	2048	1	96	451.57432725280523	14.602633368223906
PMH-bin-1-10000000	31	2048	1	96	522.1531609930098	14.254344280809164
PMH-bin-0.5-500000	31	2048	0.5	96	330.54911497980356	14.522549543529749
PMH-bin-0.5-2500000	31	2048	0.5	96	451.2373762205243	14.443483006209135
PMH-bin-0.5-10000000	31	2048	0.5	96	546.8148981742561	18.864738181233406
PMH-txt-8-500000	31	2048	8	96	325.1505087353289	19.061915829777718
PMH-txt-8-2500000	31	2048	8	96	455.98679811134934	20.759874153882265
PMH-txt-8-10000000	31	2048	8	96	526.4036799371243	23.812786266207695
PMH-txt-4-500000	31	2048	4	96	337.99876003339887	23.805202536284924
PMH-txt-4-2500000	31	2048	4	96	481.4592846222222	24.256823353469372
PMH-txt-4-10000000	31	2048	4	96	526.3991510868073	26.14002476260066
PMH-txt-2-500000	31	2048	2	96	332.1720966026187	21.762722223997116
PMH-txt-2-2500000	31	2048	2	96	463.55541453137994	21.28005425632
PMH-txt-2-10000000	31	2048	2	96	532.1391681842506	21.533592484891415
PMH-txt-1-500000	31	2048	1	96	346.4098624959588	29.535772562026978
PMH-txt-1-2500000	31	2048	1	96	478.2367344535887	26.1593187302351
PMH-txt-1-10000000	31	2048	1	96	541.6713820844889	71.22310654819012
PMH-txt-0.5-500000	31	2048	0.5	96	358.7894486486912	23.946438051760197
PMH-txt-0.5-2500000	31	2048	0.5	96	485.0125882960856	78.78617981821299
PMH-txt-0.5-10000000	31	2048	0.5	96	532.004740063101	23.82820989564061
