##Options: Namespace(fnames='sampled_fns.txt', k=['31'], nrepeat=3, nthreads=['96'], sketchsize=['256'])
##Results for sampled_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
PMH-bin-8-500000	31	256	8	96	313.3878005426377	4.869078238494694
PMH-bin-8-2500000	31	256	8	96	442.39516944624484	7.531951833516359
PMH-bin-8-10000000	31	256	8	96	508.39693045336753	8.982807582244277
PMH-bin-4-500000	31	256	4	96	316.4185701832175	11.290378456935287
PMH-bin-4-2500000	31	256	4	96	442.9057161780074	12.520063508301973
PMH-bin-4-10000000	31	256	4	96	505.46330766100436	11.9969533495605
PMH-bin-2-500000	31	256	2	96	322.0089738732204	11.721026448532939
PMH-bin-2-2500000	31	256	2	96	442.49620503000915	11.619561241939664
PMH-bin-2-10000000	31	256	2	96	506.8694597641006	13.36775931622833
PMH-bin-1-500000	31	256	1	96	325.7494643079117	13.106417670845985
PMH-bin-1-2500000	31	256	1	96	441.2027248200029	15.768150732852519
PMH-bin-1-10000000	31	256	1	96	509.6034361515194	14.432828513905406
PMH-bin-0.5-500000	31	256	0.5	96	339.10237411409616	12.831620872020721
PMH-bin-0.5-2500000	31	256	0.5	96	447.00330097042024	21.291016524657607
PMH-bin-0.5-10000000	31	256	0.5	96	509.12434344459325	21.618021745234728
PMH-txt-8-500000	31	256	8	96	352.79050506372005	10.144995335489511
PMH-txt-8-2500000	31	256	8	96	457.53837128169835	12.111682787537575
PMH-txt-8-10000000	31	256	8	96	513.0622129095718	10.214747635647655
PMH-txt-4-500000	31	256	4	96	367.6972751598805	20.940984308719635
PMH-txt-4-2500000	31	256	4	96	465.6488577174023	18.66941054072231
PMH-txt-4-10000000	31	256	4	96	519.6878676060587	18.75716654676944
PMH-txt-2-500000	31	256	2	96	380.95034332294017	20.124612184241414
PMH-txt-2-2500000	31	256	2	96	475.83679183758795	19.808168152347207
PMH-txt-2-10000000	31	256	2	96	522.6856864932925	21.08189714793116
PMH-txt-1-500000	31	256	1	96	394.5877780476585	23.67618976160884
PMH-txt-1-2500000	31	256	1	96	475.69396934099495	70.95014165434986
PMH-txt-1-10000000	31	256	1	96	529.1931301197037	24.701300347223878
PMH-txt-0.5-500000	31	256	0.5	96	409.4434663951397	21.53485157713294
PMH-txt-0.5-2500000	31	256	0.5	96	479.0921554500237	21.485524766147137
PMH-txt-0.5-10000000	31	256	0.5	96	546.6920703044161	272.65176450647414
