##Options: Namespace(fnames='sampled_fns.txt', k=['31'], nrepeat=3, nthreads=['96'], sketchsize=['512'])
##Results for sampled_fns.txt
#Method	k	NumReg	RegisterSize	NumThreads	SketchTime	DistanceTime
PMH-bin-8-500000	31	512	8	96	320.30423687398434	8.780170761048794
PMH-bin-8-2500000	31	512	8	96	440.80561796948314	8.215069700032473
PMH-bin-8-10000000	31	512	8	96	505.2466530688107	8.082308027893305
PMH-bin-4-500000	31	512	4	96	316.091849360615	10.672855786979198
PMH-bin-4-2500000	31	512	4	96	440.4728350676596	10.959342427551746
PMH-bin-4-10000000	31	512	4	96	511.5254002325237	12.136272247880697
PMH-bin-2-500000	31	512	2	96	313.57826917245984	13.31841691210866
PMH-bin-2-2500000	31	512	2	96	440.04516346380115	13.332922779023647
PMH-bin-2-10000000	31	512	2	96	506.108135279268	12.930024415254593
PMH-bin-1-500000	31	512	1	96	313.85655062645674	12.946423195302486
PMH-bin-1-2500000	31	512	1	96	443.82001620158553	14.568049244582653
PMH-bin-1-10000000	31	512	1	96	510.2604579888284	16.746593218296766
PMH-bin-0.5-500000	31	512	0.5	96	326.2512028440833	26.670750129967928
PMH-bin-0.5-2500000	31	512	0.5	96	445.95815692842007	14.635842990130186
PMH-bin-0.5-10000000	31	512	0.5	96	509.5855600349605	13.748147141188383
PMH-txt-8-500000	31	512	8	96	335.38781037554145	13.09485762193799
PMH-txt-8-2500000	31	512	8	96	451.9908739961684	13.951097633689642
PMH-txt-8-10000000	31	512	8	96	510.73859728500247	16.330661039799452
PMH-txt-4-500000	31	512	4	96	349.39430110529065	52.040814854204655
PMH-txt-4-2500000	31	512	4	96	458.4387574568391	19.23822821676731
PMH-txt-4-10000000	31	512	4	96	515.8134020194411	20.432709485292435
PMH-txt-2-500000	31	512	2	96	364.36156027391553	21.61273877695203
PMH-txt-2-2500000	31	512	2	96	465.43630123883486	20.32050708681345
